pedido_sk,order_id,fecha_key,cliente_sk,canal_sk,geografia_sk,tienda_sk,subtotal,tax_amount,shipping_fee,total_amount
1047,1000001232,20250902,541,1,2798,-1,48900.0,10269.0,1200.0,60369.0
1048,1000001233,20250117,517,1,608,-1,16170.0,3395.7,1500.0,21065.7
1049,1000001234,20240914,1119,1,86,-1,10800.0,2268.0,900.0,13968.0
1050,1000001235,20250315,549,1,1341,-1,25080.0,5266.8,900.0,31246.8
1051,1000001237,20250611,1293,1,2748,-1,35910.0,7541.1,1200.0,44651.1
1052,1000001239,20250831,460,2,4,4,23520.0,4939.2,0.0,28459.2
1053,1000001240,20240318,658,1,402,-1,30000.0,6300.0,900.0,37200.0
1054,1000001243,20250217,122,1,2691,-1,26340.0,5531.4,1500.0,33371.4
1055,1000001244,20240606,1413,2,4,4,68490.0,14382.9,0.0,82872.9
1056,1000001245,20250607,235,2,3,3,55440.0,11642.4,0.0,67082.4
1057,1000001246,20240621,880,1,2213,-1,35280.0,7408.8,1200.0,43888.8
1058,1000001247,20240628,1116,1,404,-1,31500.0,6615.0,1200.0,39315.0
1059,1000001248,20241013,920,1,664,-1,120078.0,25216.38,1200.0,146494.38
1060,1000001250,20240127,184,1,1983,-1,14700.0,3087.0,1200.0,18987.0
1061,1000001251,20241124,1401,1,770,-1,11760.0,2469.6,0.0,14229.6
1062,1000001252,20250527,1257,1,593,-1,11760.0,2469.6,900.0,15129.6
1063,1000001253,20240925,1360,1,2745,-1,11400.0,2394.0,900.0,14694.0
1064,1000001254,20240403,63,1,1156,-1,46305.0,9724.05,900.0,56929.05
1065,1000001255,20250714,767,1,996,-1,64980.0,13645.8,1200.0,79825.8
1066,1000001256,20250114,677,1,2278,-1,10800.0,2268.0,1500.0,14568.0
1067,1000001257,20240607,446,1,251,-1,24360.0,5115.6,0.0,29475.6
1068,1000001258,20240709,15,1,1016,-1,24000.0,5040.0,0.0,29040.0
1069,1000001259,20240701,1207,1,1827,-1,34200.0,7182.0,1200.0,42582.0
1070,1000001260,20241012,721,2,1,1,23940.0,5027.4,0.0,28967.4
1071,1000001261,20240415,142,1,2538,-1,11760.0,2469.6,900.0,15129.6
1072,1000001262,20240725,570,1,2768,-1,21600.0,4536.0,1500.0,27636.0
1073,1000001264,20240422,1226,1,705,-1,14962.5,3142.12,1200.0,19304.62
1074,1000001265,20250924,165,1,2244,-1,36000.0,7560.0,1200.0,44760.0
1075,1000001267,20240710,293,1,1906,-1,45780.0,9613.8,0.0,55393.8
1076,1000001268,20250226,385,1,746,-1,11760.0,2469.6,0.0,14229.6
1077,1000001269,20240128,748,1,1509,-1,10584.0,2222.64,1500.0,14306.64
1078,1000001272,20240401,189,1,2899,-1,34020.0,7144.2,900.0,42064.2
1079,1000001273,20240124,1438,1,1455,-1,15000.0,3150.0,900.0,19050.0
1080,1000001275,20250527,889,1,2357,-1,25800.0,5418.0,0.0,31218.0
1081,1000001276,20250614,430,2,2,2,47472.0,9969.12,0.0,57441.12
1082,1000001277,20241111,998,1,1197,-1,42750.0,8977.5,1500.0,53227.5
1083,1000001280,20250327,44,1,2973,-1,35640.0,7484.4,1200.0,44324.4
1084,1000001281,20240208,892,1,2925,-1,62532.0,13131.72,900.0,76563.72
1085,1000001282,20240415,1360,1,339,-1,38475.0,8079.75,1200.0,47754.75
1086,1000001283,20240313,252,1,2850,-1,15000.0,3150.0,1200.0,19350.0
1087,1000001284,20250915,197,2,1,1,129600.0,27216.0,0.0,156816.0
1088,1000001285,20240514,342,2,2,2,13500.0,2835.0,0.0,16335.0
1089,1000001287,20250424,779,1,3121,-1,45000.0,9450.0,1200.0,55650.0
1090,1000001288,20240204,285,1,2080,-1,13200.0,2772.0,1500.0,17472.0
1091,1000001290,20250928,916,1,992,-1,30000.0,6300.0,0.0,36300.0
1092,1000001291,20240326,818,2,2,2,27000.0,5670.0,0.0,32670.0
1093,1000001292,20241128,826,1,836,-1,25200.0,5292.0,900.0,31392.0
1094,1000001293,20241220,1082,1,2877,-1,23520.0,4939.2,900.0,29359.2
1095,1000001294,20240319,999,1,336,-1,10584.0,2222.64,0.0,12806.64
1096,1000001295,20240516,488,1,867,-1,12348.0,2593.08,1500.0,16441.08
1097,1000001297,20240815,1092,2,2,2,12000.0,2520.0,0.0,14520.0
1098,1000001300,20250410,715,2,1,1,14250.0,2992.5,0.0,17242.5
1099,1000001301,20240616,180,1,601,-1,19440.0,4082.4,1500.0,25022.4
1100,1000001302,20250303,650,2,4,4,35640.0,7484.4,0.0,43124.4
1101,1000001303,20240323,208,1,149,-1,44100.0,9261.0,900.0,54261.0
1102,1000001304,20240221,1406,2,3,3,63036.0,13237.56,0.0,76273.56
1103,1000001305,20241013,353,1,1922,-1,16500.0,3465.0,0.0,19965.0
1104,1000001308,20240719,318,2,4,4,25650.0,5386.5,0.0,31036.5
1105,1000001309,20240430,1257,1,1990,-1,60075.0,12615.75,1500.0,74190.75
1106,1000001311,20240312,918,1,1837,-1,58644.0,12315.24,900.0,71859.24
1107,1000001312,20240329,800,2,2,2,10800.0,2268.0,0.0,13068.0
1108,1000001313,20240711,1152,1,2073,-1,44100.0,9261.0,1500.0,54861.0
1109,1000001314,20240830,1471,1,1941,-1,28500.0,5985.0,1500.0,35985.0
1110,1000001315,20250909,696,1,2076,-1,27000.0,5670.0,900.0,33570.0
1111,1000001316,20240706,945,2,1,1,29400.0,6174.0,0.0,35574.0
1112,1000001319,20240317,998,1,3046,-1,58020.0,12184.2,1500.0,71704.2
1113,1000001320,20240809,144,1,198,-1,15000.0,3150.0,1500.0,19650.0
1114,1000001321,20241229,683,1,20,-1,42750.0,8977.5,900.0,52627.5
1115,1000001322,20250410,937,1,384,-1,60408.0,12685.68,1200.0,74293.68
1116,1000001323,20240625,500,1,2087,-1,28500.0,5985.0,1200.0,35685.0
1117,1000001324,20240410,237,2,4,4,75780.0,15913.8,0.0,91693.8
1118,1000001325,20240814,1371,1,867,-1,27000.0,5670.0,900.0,33570.0
1119,1000001326,20250406,479,1,3151,-1,50274.0,10557.54,1200.0,62031.54
1120,1000001328,20240618,1148,2,1,1,47700.0,10017.0,0.0,57717.0
1121,1000001330,20250927,1266,2,2,2,10800.0,2268.0,0.0,13068.0
1122,1000001331,20240822,276,2,3,3,28500.0,5985.0,0.0,34485.0
1123,1000001332,20250716,174,2,2,2,54390.0,11421.9,0.0,65811.9
1124,1000001333,20250915,9,2,2,2,45000.0,9450.0,0.0,54450.0
1125,1000001334,20240627,326,1,1585,-1,9720.0,2041.2,900.0,12661.2
1126,1000001335,20250528,1213,2,2,2,21168.0,4445.28,0.0,25613.28
1127,1000001336,20250912,550,2,4,4,24696.0,5186.16,0.0,29882.16
1128,1000001337,20250201,837,2,2,2,24000.0,5040.0,0.0,29040.0
1129,1000001338,20240103,1303,2,1,1,38760.0,8139.6,0.0,46899.6
1130,1000001339,20250601,327,1,2109,-1,44550.0,9355.5,900.0,54805.5
1131,1000001341,20240124,942,1,74,-1,32400.0,6804.0,1200.0,40404.0
1132,1000001342,20250609,379,2,2,2,86850.0,18238.5,0.0,105088.5
1133,1000001343,20250223,186,1,2778,-1,12000.0,2520.0,900.0,15420.0
1134,1000001344,20250606,1264,1,1252,-1,35280.0,7408.8,900.0,43588.8
1135,1000001345,20250516,1327,2,1,1,13200.0,2772.0,0.0,15972.0
1136,1000001346,20250216,498,1,1862,-1,11400.0,2394.0,1200.0,14994.0
1137,1000001347,20241109,1439,1,2315,-1,12600.0,2646.0,1200.0,16446.0
1138,1000001348,20250515,545,2,2,2,41175.0,8646.75,0.0,49821.75
1139,1000001349,20250513,833,1,1408,-1,32400.0,6804.0,1200.0,40404.0
1140,1000001350,20240825,646,1,1627,-1,13500.0,2835.0,1200.0,17535.0
1141,1000001351,20240730,732,1,783,-1,21600.0,4536.0,1500.0,27636.0
1142,1000001352,20240629,213,1,1845,-1,54300.0,11403.0,0.0,65703.0
1143,1000001353,20250104,1365,2,3,3,35280.0,7408.8,0.0,42688.8
1144,1000001354,20241104,545,2,1,1,31752.0,6667.92,0.0,38419.92
1145,1000001356,20250426,641,2,1,1,31500.0,6615.0,0.0,38115.0
1146,1000001357,20250220,468,1,466,-1,58800.0,12348.0,0.0,71148.0
1147,1000001358,20241218,609,2,2,2,79269.0,16646.49,0.0,95915.49
1148,1000001361,20241204,506,1,3017,-1,32400.0,6804.0,1500.0,40704.0
1149,1000001363,20250810,1141,1,26,-1,31752.0,6667.92,1200.0,39619.92
1150,1000001364,20250405,1492,1,1176,-1,37800.0,7938.0,900.0,46638.0
1151,1000001366,20241130,1133,1,1774,-1,40584.0,8522.64,900.0,50006.64
1152,1000001368,20240117,692,1,639,-1,47250.0,9922.5,1500.0,58672.5
1153,1000001369,20250301,1176,1,630,-1,34200.0,7182.0,0.0,41382.0
1154,1000001370,20250420,188,1,3012,-1,32400.0,6804.0,900.0,40104.0
1155,1000001371,20250409,700,1,2819,-1,30780.0,6463.8,1200.0,38443.8
1156,1000001372,20250401,194,2,2,2,13500.0,2835.0,0.0,16335.0
1157,1000001375,20250321,337,1,1493,-1,56880.0,11944.8,1500.0,70324.8
1158,1000001376,20240805,218,2,2,2,10260.0,2154.6,0.0,12414.6
1159,1000001377,20240313,1456,1,3134,-1,35280.0,7408.8,0.0,42688.8
1160,1000001378,20240927,259,2,1,1,27000.0,5670.0,0.0,32670.0
1161,1000001379,20240708,279,2,4,4,21384.0,4490.64,0.0,25874.64
1162,1000001380,20250515,132,1,2981,-1,15675.0,3291.75,900.0,19866.75
1163,1000001381,20240219,1250,2,2,2,40500.0,8505.0,0.0,49005.0
1164,1000001382,20250620,1354,2,1,1,98550.0,20695.5,0.0,119245.5
1165,1000001384,20241006,995,2,2,2,46560.0,9777.6,0.0,56337.6
1166,1000001385,20241022,755,1,719,-1,12000.0,2520.0,1200.0,15720.0
1167,1000001386,20240731,964,1,2943,-1,15000.0,3150.0,1200.0,19350.0
1168,1000001387,20240724,147,1,2771,-1,11400.0,2394.0,1200.0,14994.0
1169,1000001388,20250214,1340,2,1,1,45252.0,9502.92,0.0,54754.92
1170,1000001389,20250430,544,1,1615,-1,11400.0,2394.0,0.0,13794.0
1171,1000001390,20250627,667,1,2602,-1,32400.0,6804.0,900.0,40104.0
1172,1000001392,20240612,1251,1,1332,-1,19440.0,4082.4,1200.0,24722.4
1173,1000001393,20240826,1187,1,1951,-1,25260.0,5304.6,0.0,30564.6
1174,1000001395,20241003,250,1,3048,-1,44887.5,9426.38,900.0,55213.88
1175,1000001396,20241222,618,1,2635,-1,12936.0,2716.56,1200.0,16852.56
1176,1000001397,20250713,1319,2,3,3,15750.0,3307.5,0.0,19057.5
1177,1000001398,20241108,5,2,2,2,42525.0,8930.25,0.0,51455.25
1178,1000001400,20250101,761,1,2331,-1,38475.0,8079.75,1500.0,48054.75
1179,1000001401,20241129,16,2,4,4,49260.0,10344.6,0.0,59604.6
1180,1000001402,20240727,261,1,749,-1,11760.0,2469.6,900.0,15129.6
1181,1000001403,20250802,18,1,616,-1,80880.0,16984.8,900.0,98764.8
1182,1000001404,20250712,1320,1,2590,-1,40500.0,8505.0,1200.0,50205.0
1183,1000001405,20240409,1010,1,1340,-1,14700.0,3087.0,900.0,18687.0
1184,1000001406,20240329,614,2,1,1,84780.0,17803.8,0.0,102583.8
1185,1000001407,20250425,1264,1,1974,-1,10800.0,2268.0,0.0,13068.0
1186,1000001408,20240825,1134,1,930,-1,25650.0,5386.5,900.0,31936.5
1187,1000001409,20250209,385,1,690,-1,42936.0,9016.56,900.0,52852.56
1188,1000001410,20240719,235,1,1712,-1,13500.0,2835.0,1500.0,17835.0
1189,1000001411,20241106,1388,1,69,-1,12348.0,2593.08,900.0,15841.08
1190,1000001412,20250621,398,1,2715,-1,35280.0,7408.8,1200.0,43888.8
1191,1000001413,20250713,774,1,2703,-1,13200.0,2772.0,1500.0,17472.0
1192,1000001414,20250604,833,1,2930,-1,14700.0,3087.0,1200.0,18987.0
1193,1000001415,20240118,195,2,2,2,28500.0,5985.0,0.0,34485.0
1194,1000001416,20241229,355,2,2,2,24000.0,5040.0,0.0,29040.0
1195,1000001419,20250127,1426,1,676,-1,30870.0,6482.7,900.0,38252.7
1196,1000001420,20240711,1226,1,304,-1,11400.0,2394.0,1500.0,15294.0
1197,1000001421,20241215,561,1,2514,-1,47025.0,9875.25,1200.0,58100.25
1198,1000001423,20240428,418,2,1,1,12000.0,2520.0,0.0,14520.0
1199,1000001424,20240511,1213,1,835,-1,40500.0,8505.0,1500.0,50505.0
1200,1000001425,20241119,600,2,3,3,25080.0,5266.8,0.0,30346.8
1201,1000001426,20240730,242,2,3,3,50400.0,10584.0,0.0,60984.0
1202,1000001427,20241002,341,2,1,1,36000.0,7560.0,0.0,43560.0
1203,1000001428,20250702,325,2,1,1,63510.0,13337.1,0.0,76847.1
1204,1000001429,20240208,104,1,336,-1,11760.0,2469.6,1200.0,15429.6
1205,1000001430,20241006,1125,2,1,1,40500.0,8505.0,0.0,49005.0
1206,1000001432,20250322,20,1,1081,-1,70425.0,14789.25,1200.0,86414.25
1207,1000001433,20250719,656,1,2400,-1,36000.0,7560.0,0.0,43560.0
1208,1000001434,20250928,319,2,3,3,50520.0,10609.2,0.0,61129.2
1209,1000001435,20240228,922,2,3,3,83925.0,17624.25,0.0,101549.25
1210,1000001436,20240403,868,2,1,1,22800.0,4788.0,0.0,27588.0
1211,1000001437,20240531,31,2,1,1,9720.0,2041.2,0.0,11761.2
1212,1000001438,20240108,890,2,4,4,45000.0,9450.0,0.0,54450.0
1213,1000001439,20250621,643,1,2090,-1,14700.0,3087.0,900.0,18687.0
1214,1000001440,20241112,1110,1,2188,-1,13500.0,2835.0,900.0,17235.0
1215,1000001441,20240917,1210,1,2023,-1,59850.0,12568.5,1200.0,73618.5
1216,1000001443,20240529,561,1,412,-1,59670.0,12530.7,0.0,72200.7
1217,1000001445,20241114,1219,2,3,3,37620.0,7900.2,0.0,45520.2
1218,1000001446,20240309,1246,2,3,3,36600.0,7686.0,0.0,44286.0
1219,1000001448,20241218,204,2,2,2,23520.0,4939.2,0.0,28459.2
1220,1000001449,20250429,116,2,3,3,12600.0,2646.0,0.0,15246.0
1221,1000001450,20240708,491,1,3151,-1,12600.0,2646.0,1500.0,16746.0
1222,1000001451,20250823,1281,1,1391,-1,81144.0,17040.24,1200.0,99384.24
1223,1000001452,20250428,384,2,2,2,83400.0,17514.0,0.0,100914.0
1224,1000001453,20250802,595,2,3,3,11400.0,2394.0,0.0,13794.0
1225,1000001454,20250224,185,1,32,-1,24420.0,5128.2,1200.0,30748.2
1226,1000001455,20250719,1329,1,2560,-1,40500.0,8505.0,1200.0,50205.0
1227,1000001456,20240120,458,2,4,4,53568.0,11249.28,0.0,64817.28
1228,1000001457,20240322,711,1,1015,-1,10800.0,2268.0,1500.0,14568.0
1229,1000001458,20240211,1169,1,667,-1,45000.0,9450.0,900.0,55350.0
1230,1000001459,20240612,1185,1,1428,-1,54900.0,11529.0,900.0,67329.0
1231,1000001461,20240217,941,2,1,1,24696.0,5186.16,0.0,29882.16
1232,1000001462,20240709,963,2,3,3,63210.0,13274.1,0.0,76484.1
1233,1000001463,20250207,642,1,1058,-1,48720.0,10231.2,900.0,59851.2
1234,1000001464,20240414,948,2,1,1,67596.0,14195.16,0.0,81791.16
1235,1000001465,20240510,1356,1,2266,-1,30780.0,6463.8,1500.0,38743.8
1236,1000001467,20240216,841,2,1,1,25650.0,5386.5,0.0,31036.5
1237,1000001468,20250814,1325,2,2,2,26700.0,5607.0,0.0,32307.0
1238,1000001469,20240104,703,1,946,-1,10800.0,2268.0,1200.0,14268.0
1239,1000001470,20240929,748,1,1489,-1,34020.0,7144.2,900.0,42064.2
1240,1000001471,20240503,1219,2,4,4,14700.0,3087.0,0.0,17787.0
1241,1000001472,20240323,1358,2,1,1,45225.0,9497.25,0.0,54722.25
1242,1000001473,20240716,395,1,3102,-1,34800.0,7308.0,1200.0,43308.0
1243,1000001474,20241128,536,1,1602,-1,55800.0,11718.0,1500.0,69018.0
1244,1000001475,20250614,31,2,1,1,90000.0,18900.0,0.0,108900.0
1245,1000001476,20240101,1414,1,3051,-1,40500.0,8505.0,1500.0,50505.0
1246,1000001477,20240322,963,1,267,-1,23520.0,4939.2,1200.0,29659.2
1247,1000001478,20250804,780,1,2735,-1,33048.0,6940.08,1200.0,41188.08
1248,1000001481,20240411,228,2,1,1,56100.0,11781.0,0.0,67881.0
1249,1000001482,20250213,670,1,2491,-1,24000.0,5040.0,0.0,29040.0
1250,1000001483,20240722,652,2,2,2,39690.0,8334.9,0.0,48024.9
1251,1000001484,20240914,308,2,1,1,65160.0,13683.6,0.0,78843.6
1252,1000001486,20240709,76,2,3,3,43200.0,9072.0,0.0,52272.0
1253,1000001488,20241003,703,1,1943,-1,12936.0,2716.56,1200.0,16852.56
1254,1000001489,20250730,792,2,1,1,13200.0,2772.0,0.0,15972.0
1255,1000001490,20240517,332,1,3103,-1,10260.0,2154.6,900.0,13314.6
1256,1000001491,20250130,69,1,2102,-1,75396.0,15833.16,1200.0,92429.16
1257,1000001492,20240701,311,2,4,4,14250.0,2992.5,0.0,17242.5
1258,1000001493,20250520,724,1,1774,-1,28350.0,5953.5,900.0,35203.5
1259,1000001494,20250717,1238,1,2746,-1,23940.0,5027.4,900.0,29867.4
1260,1000001495,20240323,488,2,3,3,46305.0,9724.05,0.0,56029.05
1261,1000001496,20241106,1435,2,3,3,34200.0,7182.0,0.0,41382.0
1262,1000001497,20250430,612,2,3,3,13500.0,2835.0,0.0,16335.0
1263,1000001498,20240222,1116,2,3,3,33000.0,6930.0,0.0,39930.0
1264,1000001499,20240822,1496,1,1740,-1,29700.0,6237.0,1200.0,37137.0
1265,1000001500,20240127,559,2,2,2,11970.0,2513.7,0.0,14483.7
1266,1000001501,20241231,745,2,3,3,83700.0,17577.0,0.0,101277.0
1267,1000001502,20241210,790,1,105,-1,54870.0,11522.7,0.0,66392.7
1268,1000001503,20240410,67,2,4,4,12000.0,2520.0,0.0,14520.0
1269,1000001504,20250224,1029,1,402,-1,32400.0,6804.0,0.0,39204.0
1270,1000001505,20250821,1360,2,1,1,40500.0,8505.0,0.0,49005.0
1271,1000001506,20250623,1366,1,135,-1,24000.0,5040.0,1200.0,30240.0
1272,1000001508,20241215,102,2,2,2,10800.0,2268.0,0.0,13068.0
1273,1000001509,20250930,1386,1,3034,-1,29700.0,6237.0,1200.0,37137.0
1274,1000001510,20240510,1026,1,2197,-1,75360.0,15825.6,1200.0,92385.6
1275,1000001512,20240327,875,1,465,-1,36000.0,7560.0,1200.0,44760.0
1276,1000001514,20250730,351,1,1451,-1,14250.0,2992.5,900.0,18142.5
1277,1000001515,20250831,1162,1,1432,-1,36000.0,7560.0,1200.0,44760.0
1278,1000001516,20241231,1237,1,969,-1,45000.0,9450.0,1200.0,55650.0
1279,1000001517,20250905,633,2,1,1,42525.0,8930.25,0.0,51455.25
1280,1000001518,20240906,405,1,481,-1,40500.0,8505.0,1200.0,50205.0
1281,1000001519,20241126,244,1,2600,-1,37200.0,7812.0,900.0,45912.0
1282,1000001521,20240606,324,2,1,1,46800.0,9828.0,0.0,56628.0
1283,1000001522,20241120,179,1,1164,-1,35910.0,7541.1,0.0,43451.1
1284,1000001523,20241222,518,2,4,4,37770.0,7931.7,0.0,45701.7
1285,1000001524,20250416,222,1,2935,-1,29400.0,6174.0,0.0,35574.0
1286,1000001525,20250311,1301,1,773,-1,14175.0,2976.75,900.0,18051.75
1287,1000001528,20240101,576,1,118,-1,65550.0,13765.5,1200.0,80515.5
1288,1000001529,20240901,642,2,1,1,11400.0,2394.0,0.0,13794.0
1289,1000001531,20250407,1392,1,1447,-1,41040.0,8618.4,900.0,50558.4
1290,1000001532,20240328,22,2,3,3,29925.0,6284.25,0.0,36209.25
1291,1000001533,20250519,1086,2,1,1,34200.0,7182.0,0.0,41382.0
1292,1000001534,20241110,995,1,2422,-1,38871.0,8162.91,1200.0,48233.91
1293,1000001536,20240410,1176,2,3,3,14700.0,3087.0,0.0,17787.0
1294,1000001537,20240826,991,2,3,3,10800.0,2268.0,0.0,13068.0
1295,1000001539,20250216,656,2,4,4,32340.0,6791.4,0.0,39131.4
1296,1000001540,20240407,1327,1,2590,-1,54900.0,11529.0,900.0,67329.0
1297,1000001541,20240530,974,2,3,3,36000.0,7560.0,0.0,43560.0
1298,1000001544,20250616,1078,1,1790,-1,54750.0,11497.5,1200.0,67447.5
1299,1000001545,20240611,1382,1,2375,-1,14250.0,2992.5,1200.0,18442.5
1300,1000001546,20240109,739,2,3,3,21600.0,4536.0,0.0,26136.0
1301,1000001547,20250615,878,1,1397,-1,37770.0,7931.7,1200.0,46901.7
1302,1000001548,20250409,863,1,2514,-1,40500.0,8505.0,1500.0,50505.0
1303,1000001549,20240322,504,2,3,3,14250.0,2992.5,0.0,17242.5
1304,1000001551,20250201,1339,1,88,-1,35280.0,7408.8,0.0,42688.8
1305,1000001552,20250121,769,1,1227,-1,36000.0,7560.0,900.0,44460.0
1306,1000001553,20240820,952,1,437,-1,15750.0,3307.5,1500.0,20557.5
1307,1000001555,20250821,1039,1,1461,-1,15750.0,3307.5,1200.0,20257.5
1308,1000001556,20240702,91,1,1545,-1,32400.0,6804.0,900.0,40104.0
1309,1000001557,20240621,1190,1,292,-1,35280.0,7408.8,1200.0,43888.8
1310,1000001558,20250727,762,2,1,1,47496.0,9974.16,0.0,57470.16
1311,1000001559,20240324,520,2,1,1,66600.0,13986.0,0.0,80586.0
1312,1000001560,20250416,604,2,2,2,54300.0,11403.0,0.0,65703.0
1313,1000001562,20241201,1401,1,65,-1,52668.0,11060.28,900.0,64628.28
1314,1000001563,20240515,298,2,1,1,24000.0,5040.0,0.0,29040.0
1315,1000001564,20250226,1104,1,1087,-1,13230.0,2778.3,1200.0,17208.3
1316,1000001565,20241103,1309,1,1913,-1,22800.0,4788.0,1200.0,28788.0
1317,1000001566,20250513,483,2,4,4,35280.0,7408.8,0.0,42688.8
1318,1000001567,20240620,208,1,2342,-1,10800.0,2268.0,0.0,13068.0
1319,1000001568,20250910,1493,2,4,4,35280.0,7408.8,0.0,42688.8
1320,1000001570,20250208,1263,1,2101,-1,27000.0,5670.0,1200.0,33870.0
1321,1000001571,20250414,878,1,2027,-1,37770.0,7931.7,1200.0,46901.7
1322,1000001572,20250804,625,2,4,4,14962.5,3142.12,0.0,18104.62
1323,1000001573,20250417,1236,1,789,-1,28425.0,5969.25,0.0,34394.25
1324,1000001575,20250409,777,1,677,-1,14962.5,3142.12,0.0,18104.62
1325,1000001576,20240212,1341,1,942,-1,24000.0,5040.0,1200.0,30240.0
1326,1000001577,20241021,1168,1,3050,-1,20520.0,4309.2,1200.0,26029.2
1327,1000001578,20240313,715,2,2,2,22800.0,4788.0,0.0,27588.0
1328,1000001579,20250325,26,2,4,4,34200.0,7182.0,0.0,41382.0
1329,1000001581,20241219,783,1,1574,-1,15000.0,3150.0,1200.0,19350.0
1330,1000001582,20240904,1323,2,1,1,13230.0,2778.3,0.0,16008.3
1331,1000001583,20250629,8,2,4,4,70200.0,14742.0,0.0,84942.0
1332,1000001584,20241228,336,2,2,2,75780.0,15913.8,0.0,91693.8
1333,1000001585,20240530,386,1,1240,-1,45000.0,9450.0,1200.0,55650.0
1334,1000001586,20250921,1375,2,4,4,32400.0,6804.0,0.0,39204.0
1335,1000001587,20250613,162,1,2625,-1,35280.0,7408.8,0.0,42688.8
1336,1000001588,20240304,1203,2,3,3,35280.0,7408.8,0.0,42688.8
1337,1000001589,20240911,835,1,1743,-1,35640.0,7484.4,1200.0,44324.4
1338,1000001590,20240315,566,2,1,1,49140.0,10319.4,0.0,59459.4
1339,1000001591,20250209,383,1,1389,-1,27000.0,5670.0,1200.0,33870.0
1340,1000001592,20240612,746,1,603,-1,31440.0,6602.4,1500.0,39542.4
1341,1000001594,20250924,1419,1,2989,-1,69600.0,14616.0,1200.0,85416.0
1342,1000001599,20250329,773,2,3,3,66000.0,13860.0,0.0,79860.0
1343,1000001600,20250709,413,1,1088,-1,32340.0,6791.4,900.0,40031.4
1344,1000001601,20250826,681,1,2009,-1,54750.0,11497.5,1200.0,67447.5
1345,1000001602,20250607,1425,2,4,4,12348.0,2593.08,0.0,14941.08
1346,1000001603,20250812,394,1,1803,-1,42750.0,8977.5,1200.0,52927.5
1347,1000001604,20250616,942,2,2,2,68145.0,14310.45,0.0,82455.45
1348,1000001605,20250604,1238,2,2,2,70500.0,14805.0,0.0,85305.0
1349,1000001606,20250314,1045,1,168,-1,32400.0,6804.0,900.0,40104.0
1350,1000001607,20250519,594,2,4,4,70560.0,14817.6,0.0,85377.6
1351,1000001608,20250518,58,1,1138,-1,14175.0,2976.75,1200.0,18351.75
1352,1000001609,20250126,1008,2,4,4,90720.0,19051.2,0.0,109771.2
1353,1000001610,20240515,1028,2,3,3,37632.0,7902.72,0.0,45534.72
1354,1000001611,20250503,1024,2,4,4,36000.0,7560.0,0.0,43560.0
1355,1000001613,20250601,90,1,1434,-1,30870.0,6482.7,1200.0,38552.7
1356,1000001614,20250912,728,1,23,-1,38475.0,8079.75,0.0,46554.75
1357,1000001615,20240403,294,1,1904,-1,42750.0,8977.5,900.0,52627.5
1358,1000001616,20250318,200,1,2590,-1,13230.0,2778.3,1200.0,17208.3
1359,1000001617,20240302,676,2,2,2,40500.0,8505.0,0.0,49005.0
1360,1000001618,20250227,694,1,2779,-1,49500.0,10395.0,1200.0,61095.0
1361,1000001620,20250511,1418,1,3079,-1,10800.0,2268.0,1200.0,14268.0
1362,1000001621,20240410,245,1,2574,-1,34020.0,7144.2,1200.0,42364.2
1363,1000001622,20250518,441,1,1272,-1,32400.0,6804.0,1200.0,40404.0
1364,1000001623,20250312,393,1,1021,-1,83250.0,17482.5,1200.0,101932.5
1365,1000001624,20250918,1428,1,3186,-1,42750.0,8977.5,1500.0,53227.5
1366,1000001626,20240207,379,1,2267,-1,22800.0,4788.0,1500.0,29088.0
1367,1000001627,20240918,653,1,3155,-1,23520.0,4939.2,1200.0,29659.2
1368,1000001628,20250712,230,1,1206,-1,37800.0,7938.0,900.0,46638.0
1369,1000001629,20250820,310,1,1714,-1,36000.0,7560.0,1200.0,44760.0
1370,1000001631,20240705,715,2,2,2,22800.0,4788.0,0.0,27588.0
1371,1000001632,20250814,520,1,1353,-1,41400.0,8694.0,1200.0,51294.0
1372,1000001633,20250728,896,1,89,-1,42750.0,8977.5,1500.0,53227.5
1373,1000001634,20250714,703,1,444,-1,45000.0,9450.0,900.0,55350.0
1374,1000001635,20241118,1365,2,3,3,12600.0,2646.0,0.0,15246.0
1375,1000001637,20250314,789,2,2,2,37620.0,7900.2,0.0,45520.2
1376,1000001638,20250702,77,1,61,-1,22800.0,4788.0,1200.0,28788.0
1377,1000001641,20240827,1066,1,272,-1,24000.0,5040.0,1200.0,30240.0
1378,1000001642,20240429,1081,1,627,-1,76260.0,16014.6,1500.0,93774.6
1379,1000001643,20241031,1232,1,3038,-1,35910.0,7541.1,900.0,44351.1
