pago_sk,payment_id,order_id,fecha_key,method,status,amount
3866,7000003865,1000003865,20250813,CASH,PAID,36300.0
3867,7000003866,1000003866,0,CARD,FAILED,39204.0
3868,7000003867,1000003867,20240828,CARD,PAID,28788.0
3869,7000003868,1000003868,20241223,CARD,PAID,44823.24
3870,7000003869,1000003869,20240411,CASH,PAID,32016.6
3871,7000003870,1000003870,20241009,CARD,PAID,70288.5
3872,7000003871,1000003871,20240411,CASH,REFUNDED,18150.0
3873,7000003872,1000003872,0,CARD,FAILED,49005.0
3874,7000003873,1000003873,20240710,CASH,REFUNDED,14483.7
3875,7000003874,1000003874,20240621,GATEWAY,PAID,35685.0
3876,7000003875,1000003875,20250401,CARD,PAID,17787.0
3877,7000003876,1000003876,20240605,CARD,PAID,48869.16
3878,7000003877,1000003877,20240618,CARD,PAID,15601.5
3879,7000003878,1000003878,20241009,GATEWAY,PAID,69144.0
3880,7000003879,1000003879,20250127,GATEWAY,PAID,17535.0
3881,7000003880,1000003880,20240826,CASH,PAID,56446.5
3882,7000003881,1000003881,20240822,GATEWAY,PAID,42582.0
3883,7000003882,1000003882,0,CASH,FAILED,16335.0
3884,7000003883,1000003883,20240326,CARD,PAID,54450.0
3885,7000003884,1000003884,20240426,CARD,PAID,54561.0
3886,7000003885,1000003885,20250415,CARD,PAID,44760.0
3887,7000003886,1000003886,20240112,CASH,PAID,53361.0
3888,7000003887,1000003887,20240423,CASH,PAID,93436.2
3889,7000003888,1000003888,20241116,GATEWAY,PAID,58834.8
3890,7000003889,1000003889,20250516,CARD,PAID,36474.0
3891,7000003890,1000003890,20241208,CARD,PAID,41382.0
3892,7000003891,1000003891,20250608,GATEWAY,PAID,18442.5
3893,7000003892,1000003892,20250209,CASH,PAID,18150.0
3894,7000003893,1000003893,20240314,CARD,REFUNDED,11761.2
3895,7000003894,1000003894,20250719,CARD,PAID,35385.0
3896,7000003895,1000003895,20250502,CARD,REFUNDED,16335.0
3897,7000003896,1000003896,20250904,CARD,PAID,57828.0
3898,7000003897,1000003897,20240317,CARD,PAID,26136.0
3899,7000003898,1000003898,20240915,CASH,PAID,25613.28
3900,7000003899,1000003899,20250314,CARD,PAID,51727.5
3901,7000003900,1000003900,20250907,CASH,PAID,80063.28
3902,7000003901,1000003901,20240706,CASH,PAID,37933.5
3903,7000003902,1000003902,20250202,TRANSFER,PAID,35574.0
3904,7000003903,1000003903,20250724,CARD,PAID,48888.6
3905,7000003904,1000003904,0,GATEWAY,FAILED,46976.64
3906,7000003905,1000003905,20241208,CASH,PAID,17242.5
3907,7000003906,1000003906,20250106,CASH,PAID,24829.2
3908,7000003907,1000003907,20240915,CARD,PAID,92167.8
3909,7000003908,1000003908,20250122,CARD,PAID,13968.0
3910,7000003909,1000003909,20240207,GATEWAY,PAID,55350.0
3911,7000003910,1000003910,20250514,GATEWAY,PAID,32236.5
3912,7000003911,1000003911,20250417,CARD,PAID,35574.0
3913,7000003912,1000003912,20250711,CARD,PAID,15720.0
3914,7000003913,1000003913,20240923,CARD,REFUNDED,43378.5
3915,7000003914,1000003914,0,CARD,FAILED,42688.8
3916,7000003915,1000003915,20240913,CARD,PAID,16418.25
3917,7000003916,1000003916,20250816,CARD,PAID,49905.0
3918,7000003917,1000003917,20241028,CARD,PAID,49005.0
3919,7000003918,1000003918,20250507,CASH,PAID,38419.92
3920,7000003919,1000003919,20250406,CARD,PAID,52725.75
3921,7000003920,1000003920,20250606,TRANSFER,PAID,26136.0
3922,7000003921,1000003921,20241101,CARD,PAID,53227.5
3923,7000003922,1000003922,20241217,TRANSFER,REFUNDED,43560.0
3924,7000003923,1000003923,20241121,CARD,PAID,29359.2
3925,7000003924,1000003924,20240623,CASH,PAID,37243.8
3926,7000003925,1000003925,20240305,TRANSFER,PAID,54450.0
3927,7000003926,1000003926,20250611,GATEWAY,PAID,66656.16
3928,7000003927,1000003927,0,CASH,FAILED,54313.88
3929,7000003928,1000003928,0,CARD,FAILED,27636.0
3930,7000003929,1000003929,0,CARD,FAILED,39133.5
3931,7000003930,1000003930,20250408,CARD,REFUNDED,29040.0
3932,7000003931,1000003931,20250826,CARD,REFUNDED,31546.8
3933,7000003932,1000003932,0,GATEWAY,FAILED,26136.0
3934,7000003933,1000003933,20240111,TRANSFER,PAID,57172.5
3935,7000003934,1000003934,20240104,CARD,PAID,27588.0
3936,7000003935,1000003935,20241030,CARD,PAID,37500.0
3937,7000003936,1000003936,20250612,CARD,PAID,34485.0
3938,7000003937,1000003937,20250527,GATEWAY,PAID,36474.0
3939,7000003938,1000003938,20241004,CARD,REFUNDED,12961.2
3940,7000003939,1000003939,20240814,GATEWAY,PAID,32571.75
3941,7000003940,1000003940,20250710,CARD,PAID,24829.2
3942,7000003941,1000003941,20240814,CARD,PAID,44760.0
3943,7000003942,1000003942,20240205,CARD,PAID,54595.2
3944,7000003943,1000003943,20241213,CASH,PAID,66610.5
3945,7000003944,1000003944,20250428,GATEWAY,PAID,31392.0
3946,7000003945,1000003945,20241122,CARD,PAID,78337.5
3947,7000003946,1000003946,20241226,CARD,PAID,34485.0
3948,7000003947,1000003947,20250420,GATEWAY,PAID,14921.4
3949,7000003948,1000003948,20250624,CASH,PAID,39204.0
3950,7000003949,1000003949,20240408,CARD,PAID,46554.75
3951,7000003950,1000003950,20241225,GATEWAY,PAID,45520.2
3952,7000003951,1000003951,20250607,CARD,PAID,55756.8
3953,7000003952,1000003952,20250420,CASH,PAID,54313.88
3954,7000003953,1000003953,20241013,GATEWAY,PAID,17535.0
3955,7000003954,1000003954,20240918,TRANSFER,PAID,18150.0
3956,7000003955,1000003955,20240609,CARD,PAID,122795.64
3957,7000003956,1000003956,20241005,GATEWAY,REFUNDED,16335.0
3958,7000003957,1000003957,20241214,CARD,PAID,63273.0
3959,7000003958,1000003958,20240921,CARD,PAID,91024.35
3960,7000003959,1000003959,20241021,TRANSFER,PAID,53905.5
3961,7000003960,1000003960,0,CARD,FAILED,49905.0
3962,7000003961,1000003961,20250226,CARD,PAID,70131.6
3963,7000003962,1000003962,0,GATEWAY,FAILED,18150.0
3964,7000003963,1000003963,20250929,CARD,PAID,32536.5
3965,7000003964,1000003964,0,CARD,FAILED,82875.0
3966,7000003965,1000003965,20250404,CARD,PAID,36774.0
3967,7000003966,1000003966,20240114,CARD,PAID,40404.0
3968,7000003967,1000003967,20241217,CARD,PAID,30240.0
3969,7000003968,1000003968,20250312,GATEWAY,PAID,54561.0
3970,7000003969,1000003969,20240904,CARD,PAID,31036.5
3971,7000003970,1000003970,0,GATEWAY,FAILED,30540.0
3972,7000003971,1000003971,20240703,CARD,PAID,19050.0
3973,7000003972,1000003972,20240511,GATEWAY,PAID,42882.0
3974,7000003973,1000003973,20240112,CARD,PAID,37352.7
3975,7000003974,1000003974,20240908,GATEWAY,PAID,54442.5
3976,7000003975,1000003975,20240917,GATEWAY,PAID,52355.25
3977,7000003976,1000003976,20250310,CASH,PAID,27588.0
3978,7000003977,1000003977,20240816,GATEWAY,PAID,60795.0
3979,7000003978,1000003978,20250114,TRANSFER,PAID,43124.4
3980,7000003979,1000003979,20250924,CASH,PAID,14229.6
3981,7000003980,1000003980,20240226,CARD,PAID,67629.0
3982,7000003981,1000003981,20240204,CASH,PAID,114163.5
3983,7000003982,1000003982,20250802,CARD,PAID,41382.0
3984,7000003983,1000003983,20241008,CASH,PAID,38115.0
3985,7000003984,1000003984,20240426,CARD,REFUNDED,37500.0
3986,7000003985,1000003985,20241020,CARD,REFUNDED,46575.0
3987,7000003986,1000003986,20241031,CASH,PAID,28459.2
3988,7000003987,1000003987,20250817,CARD,PAID,31305.12
3989,7000003988,1000003988,20240203,CARD,PAID,36774.0
3990,7000003989,1000003989,20240321,CASH,PAID,40801.2
3991,7000003990,1000003990,20241012,CARD,PAID,76549.2
3992,7000003991,1000003991,20240722,CARD,PAID,34485.0
3993,7000003992,1000003992,20240826,TRANSFER,PAID,45738.0
3994,7000003993,1000003993,0,CARD,FAILED,14520.0
3995,7000003994,1000003994,20250413,CARD,PAID,33570.0
3996,7000003995,1000003995,20250102,TRANSFER,PAID,32016.6
3997,7000003996,1000003996,20241005,CARD,PAID,58697.1
3998,7000003997,1000003997,20241016,CARD,PAID,15129.6
3999,7000003998,1000003998,20250222,CARD,PAID,13914.6
4000,7000003999,1000003999,20250704,CASH,PAID,13794.0
4001,7000004000,1000004000,20250813,CARD,PAID,50268.0
4002,7000004001,1000004001,20240722,CARD,PAID,44351.1
4003,7000004002,1000004002,20250329,CARD,PAID,45060.0
4004,7000004003,1000004003,20250620,CASH,PAID,83490.0
4005,7000004004,1000004004,20250516,TRANSFER,PAID,38419.92
4006,7000004005,1000004005,20240106,GATEWAY,PAID,14694.0
4007,7000004006,1000004006,20250726,GATEWAY,PAID,44104.5
4008,7000004007,1000004007,20240501,CASH,PAID,29040.0
4009,7000004008,1000004008,20250729,CASH,PAID,13721.4
4010,7000004009,1000004009,0,CASH,FAILED,61601.1
4011,7000004010,1000004010,20250418,CARD,PAID,61966.2
4012,7000004011,1000004011,20250220,CARD,PAID,59895.0
4013,7000004012,1000004012,0,GATEWAY,FAILED,44460.0
4014,7000004013,1000004013,20250612,CARD,PAID,50631.0
4015,7000004014,1000004014,20250523,GATEWAY,PAID,50505.0
4016,7000004015,1000004015,20250228,CASH,PAID,67082.4
4017,7000004016,1000004016,0,GATEWAY,FAILED,14568.0
4018,7000004017,1000004017,20250413,GATEWAY,PAID,48714.6
4019,7000004018,1000004018,20250930,CARD,PAID,88138.5
4020,7000004019,1000004019,20250227,GATEWAY,REFUNDED,54261.0
4021,7000004020,1000004020,20240823,GATEWAY,PAID,43588.8
4022,7000004021,1000004021,20241126,CARD,PAID,13614.6
4023,7000004022,1000004022,20250501,GATEWAY,PAID,18442.5
4024,7000004023,1000004023,20250716,TRANSFER,PAID,59895.0
4025,7000004024,1000004024,20250427,GATEWAY,PAID,33870.0
4026,7000004025,1000004025,20240206,CARD,PAID,18104.62
4027,7000004026,1000004026,20250806,GATEWAY,PAID,29659.2
4028,7000004027,1000004027,0,CARD,PENDING,29995.5
4029,7000004028,1000004028,20240212,GATEWAY,PAID,46554.75
4030,7000004029,1000004029,20250531,CASH,PAID,31944.0
4031,7000004030,1000004030,20250417,CASH,PAID,83036.25
4032,7000004031,1000004031,20240818,CARD,PAID,37200.0
4033,7000004032,1000004032,20250922,CASH,PAID,89298.0
4034,7000004033,1000004033,0,GATEWAY,FAILED,85779.0
4035,7000004034,1000004034,20250930,CASH,PAID,29040.0
4036,7000004035,1000004035,20250522,GATEWAY,PAID,33570.0
4037,7000004036,1000004036,20250518,CARD,PAID,41565.6
4038,7000004037,1000004037,20240529,CARD,PAID,33570.0
4039,7000004038,1000004038,20241222,CASH,PAID,70102.56
4040,7000004039,1000004039,20240118,CARD,REFUNDED,43153.2
4041,7000004040,1000004040,20240906,CARD,PAID,43879.2
4042,7000004041,1000004041,20240518,CARD,PAID,45520.2
4043,7000004042,1000004042,20240913,CARD,PAID,13914.6
4044,7000004043,1000004043,20240106,CARD,PAID,55950.0
4045,7000004044,1000004044,20241203,CARD,PAID,40404.0
4046,7000004045,1000004045,20240810,CARD,REFUNDED,29940.0
4047,7000004046,1000004046,20240311,CASH,PAID,41382.0
4048,7000004047,1000004047,20240525,GATEWAY,PAID,15841.08
4049,7000004048,1000004048,0,CARD,FAILED,60732.0
4050,7000004049,1000004049,20241024,GATEWAY,PAID,81541.5
4051,7000004050,1000004050,20250912,CARD,PAID,110400.0
4052,7000004051,1000004051,20241016,CASH,PAID,53361.0
4053,7000004052,1000004052,20250605,CARD,REFUNDED,35503.5
4054,7000004053,1000004053,20250612,GATEWAY,PAID,42664.2
4055,7000004054,1000004054,20240510,GATEWAY,PAID,40704.0
4056,7000004055,1000004055,20250110,CARD,PAID,50205.0
4057,7000004056,1000004056,20250918,CARD,PAID,55405.5
4058,7000004057,1000004057,20241226,GATEWAY,PAID,69144.0
4059,7000004058,1000004058,20250213,CARD,PAID,30467.4
4060,7000004059,1000004059,20240926,CARD,PAID,69652.2
4061,7000004060,1000004060,20250215,GATEWAY,PAID,32844.0
4062,7000004061,1000004061,20240813,GATEWAY,PAID,66295.5
4063,7000004062,1000004062,20250706,CASH,PAID,33998.58
4064,7000004063,1000004063,20250311,CASH,PAID,76375.2
4065,7000004064,1000004064,20240301,CARD,PAID,36300.0
4066,7000004065,1000004065,20250129,CARD,REFUNDED,26136.0
4067,7000004066,1000004066,20241206,CARD,PAID,97519.95
4068,7000004067,1000004067,20250518,CASH,REFUNDED,55756.8
4069,7000004068,1000004068,20240730,CASH,PAID,17242.5
4070,7000004069,1000004069,20240505,CASH,PAID,36300.0
4071,7000004070,1000004070,20240421,CARD,PAID,44460.0
4072,7000004071,1000004071,20250514,CARD,PAID,30492.0
4073,7000004072,1000004072,20250329,CARD,PAID,67021.5
4074,7000004073,1000004073,0,GATEWAY,PENDING,39015.0
4075,7000004074,1000004074,20250610,CARD,PAID,35392.5
4076,7000004075,1000004075,20240327,GATEWAY,PAID,42582.0
4077,7000004076,1000004076,20250401,CARD,PAID,28459.2
4078,7000004077,1000004077,20240525,CARD,PAID,27336.0
4079,7000004078,1000004078,20241124,CASH,PAID,26136.0
4080,7000004079,1000004079,20240116,GATEWAY,PAID,17235.0
4081,7000004080,1000004080,20250115,CARD,PAID,26136.0
4082,7000004081,1000004081,20240306,CARD,PAID,58043.7
4083,7000004082,1000004082,20240525,CARD,PAID,42282.0
4084,7000004083,1000004083,20250712,CASH,PAID,28459.2
4085,7000004084,1000004084,20240926,CASH,PAID,46464.0
4086,7000004085,1000004085,20250511,GATEWAY,PAID,50505.0
4087,7000004086,1000004086,20240711,CARD,PAID,43560.0
4088,7000004087,1000004087,20250129,CASH,PAID,87483.0
4089,7000004088,1000004088,0,CARD,FAILED,42064.2
4090,7000004089,1000004089,20250718,CARD,PAID,49186.5
4091,7000004090,1000004090,20240902,CARD,PAID,17535.0
4092,7000004091,1000004091,0,CARD,FAILED,73409.25
4093,7000004092,1000004092,20240319,CARD,PAID,13968.0
4094,7000004093,1000004093,0,CARD,FAILED,28459.2
4095,7000004094,1000004094,20250404,CASH,PAID,51455.25
4096,7000004095,1000004095,20250518,CASH,PAID,38532.45
4097,7000004096,1000004096,20240903,TRANSFER,PAID,63706.5
4098,7000004097,1000004097,20240807,CARD,PAID,29359.2
4099,7000004098,1000004098,20240507,CASH,PAID,23522.4
4100,7000004099,1000004099,0,TRANSFER,FAILED,13068.0
4101,7000004100,1000004100,20250803,GATEWAY,PAID,73437.0
4102,7000004101,1000004101,20240630,CARD,PAID,39204.0
4103,7000004102,1000004102,20250106,TRANSFER,PAID,126006.38
4104,7000004103,1000004103,20240716,CARD,PAID,27588.0
4105,7000004104,1000004104,20241103,CASH,PAID,39204.0
4106,7000004105,1000004105,20250930,CARD,PAID,30492.0
4107,7000004106,1000004106,20240724,CARD,PAID,71622.0
4108,7000004107,1000004107,20240115,CASH,PAID,41382.0
4109,7000004108,1000004108,20250327,CASH,PAID,49985.1
4110,7000004109,1000004109,20250827,CASH,PAID,25613.28
4111,7000004110,1000004110,20240715,CARD,PAID,72592.74
4112,7000004111,1000004111,20250816,CARD,PAID,54450.0
4113,7000004112,1000004112,20240411,TRANSFER,PAID,41654.25
4114,7000004113,1000004113,20250202,TRANSFER,PAID,53542.5
4115,7000004114,1000004114,20240423,CASH,PAID,32016.6
4116,7000004115,1000004115,20240425,TRANSFER,PAID,108763.88
4117,7000004116,1000004116,0,GATEWAY,FAILED,28459.2
4118,7000004117,1000004117,0,TRANSFER,PENDING,16335.0
4119,7000004118,1000004118,20250710,CASH,PAID,27588.0
4120,7000004119,1000004119,20240613,CARD,PAID,83020.2
4121,7000004120,1000004120,20240310,CARD,PAID,15294.0
4122,7000004121,1000004121,20240221,CARD,PAID,35574.0
4123,7000004122,1000004122,20241218,CARD,PAID,39319.92
4124,7000004123,1000004123,20241020,CASH,PAID,49005.0
4125,7000004124,1000004124,20241009,GATEWAY,PAID,93646.5
4126,7000004125,1000004125,20240423,CARD,PAID,34485.0
4127,7000004126,1000004126,20240803,CARD,PAID,53361.0
4128,7000004127,1000004127,20250611,TRANSFER,PAID,54450.0
4129,7000004128,1000004128,20250225,CASH,PAID,29040.0
4130,7000004129,1000004129,20240317,CARD,PAID,36474.0
4131,7000004130,1000004130,20250315,CARD,PAID,75252.0
4132,7000004131,1000004131,20241226,CARD,PAID,42582.0
4133,7000004132,1000004132,20240820,GATEWAY,PAID,25729.2
4134,7000004133,1000004133,20250908,GATEWAY,PAID,50505.0
4135,7000004134,1000004134,20240725,CARD,PAID,35685.0
4136,7000004135,1000004135,20250512,GATEWAY,PAID,55405.5
4137,7000004136,1000004136,20240410,CARD,PAID,15420.0
4138,7000004137,1000004137,20250408,CARD,PAID,40404.0
4139,7000004138,1000004138,20240707,GATEWAY,PAID,28324.89
4140,7000004139,1000004139,20241106,CARD,PAID,15221.4
4141,7000004140,1000004140,20250602,CARD,PAID,14994.0
4142,7000004141,1000004141,20250821,GATEWAY,PAID,17535.0
4143,7000004142,1000004142,20240131,GATEWAY,PAID,28488.0
4144,7000004143,1000004143,20250915,CASH,PAID,35937.0
4145,7000004144,1000004144,20250909,CARD,PAID,50094.0
4146,7000004145,1000004145,0,CARD,FAILED,32505.12
4147,7000004146,1000004146,20250518,CARD,PAID,94906.35
4148,7000004147,1000004147,20240330,CARD,PAID,47857.68
4149,7000004148,1000004148,20241129,CASH,PAID,16335.0
4150,7000004149,1000004149,20250702,CARD,PAID,55213.88
4151,7000004150,1000004150,20240912,CARD,PAID,49005.0
4152,7000004151,1000004151,20240226,CARD,PAID,45723.24
4153,7000004152,1000004152,20240217,CARD,PAID,86466.6
4154,7000004153,1000004153,20250806,CARD,PAID,17508.3
4155,7000004154,1000004154,20250405,TRANSFER,PAID,71293.2
4156,7000004155,1000004155,20240801,CARD,PAID,14229.6
4157,7000004156,1000004156,20240412,GATEWAY,PAID,85940.25
4158,7000004157,1000004157,20250422,CARD,PAID,86178.3
4159,7000004158,1000004158,0,GATEWAY,FAILED,17535.0
4160,7000004159,1000004159,20250904,GATEWAY,PAID,45186.0
4161,7000004160,1000004160,20241116,GATEWAY,REFUNDED,14694.0
4162,7000004161,1000004161,20250329,CASH,PAID,14520.0
4163,7000004162,1000004162,20250513,CASH,PAID,53361.0
4164,7000004163,1000004163,20240117,CASH,PAID,17242.5
4165,7000004164,1000004164,20240425,GATEWAY,PAID,106896.0
4166,7000004165,1000004165,20240130,CARD,PAID,44188.8
4167,7000004166,1000004166,20240523,CARD,PAID,17235.0
4168,7000004167,1000004167,20241009,TRANSFER,PAID,14229.6
4169,7000004168,1000004168,20240214,CASH,PAID,69587.1
4170,7000004169,1000004169,0,CASH,FAILED,18676.35
4171,7000004170,1000004170,20241123,GATEWAY,PAID,58491.0
4172,7000004171,1000004171,20240410,CARD,PAID,43923.0
4173,7000004172,1000004172,20240924,CARD,PAID,18150.0
4174,7000004173,1000004173,20250813,CASH,PAID,39204.0
4175,7000004174,1000004174,20250601,GATEWAY,PAID,52927.5
4176,7000004175,1000004175,20240116,CARD,PAID,14994.0
4177,7000004176,1000004176,20240925,CARD,PAID,46938.0
4178,7000004177,1000004177,0,TRANSFER,FAILED,14520.0
4179,7000004178,1000004178,20250708,CARD,PAID,48024.9
4180,7000004179,1000004179,20241118,CARD,PAID,36774.0
4181,7000004180,1000004180,20241230,CARD,PAID,27036.0
4182,7000004181,1000004181,0,GATEWAY,PENDING,33570.0
4183,7000004182,1000004182,20240116,GATEWAY,PAID,28488.0
4184,7000004183,1000004183,20250609,CASH,PAID,36300.0
4185,7000004184,1000004184,20250719,CARD,PAID,54856.56
4186,7000004185,1000004185,20250509,CARD,PAID,60751.68
4187,7000004186,1000004186,20250214,CARD,PAID,51727.5
4188,7000004187,1000004187,20241107,GATEWAY,PAID,50505.0
4189,7000004188,1000004188,20250418,CASH,PAID,25613.28
4190,7000004189,1000004189,20240608,CARD,PAID,43888.8
4191,7000004190,1000004190,20240720,CARD,PAID,84833.1
4192,7000004191,1000004191,20240417,GATEWAY,PAID,35685.0
4193,7000004192,1000004192,20240818,CASH,PAID,13794.0
4194,7000004193,1000004193,20241216,GATEWAY,PAID,55350.0
4195,7000004194,1000004194,20250920,CARD,PAID,49905.0
4196,7000004195,1000004195,20240102,CARD,PAID,16746.0
4197,7000004196,1000004196,20250506,CARD,PAID,49368.0
4198,7000004197,1000004197,0,CARD,FAILED,44104.5
4199,7000004198,1000004198,20240110,CARD,PAID,38852.7
4200,7000004199,1000004199,20250714,CARD,PAID,113512.2
4201,7000004200,1000004200,20240828,TRANSFER,REFUNDED,63888.0
4202,7000004201,1000004201,20241026,CARD,PAID,75141.0
4203,7000004202,1000004202,20250530,CARD,PAID,43560.0
4204,7000004203,1000004203,20250501,GATEWAY,PAID,25729.2
4205,7000004204,1000004204,20241102,CARD,PAID,32670.0
4206,7000004205,1000004205,20240615,CARD,REFUNDED,35574.0
4207,7000004206,1000004206,20240419,CASH,PAID,41382.0
4208,7000004207,1000004207,20250731,CARD,PAID,63454.5
4209,7000004208,1000004208,20250501,GATEWAY,PAID,30303.0
4210,7000004209,1000004209,0,CARD,FAILED,78045.0
4211,7000004210,1000004210,20240918,CARD,PAID,44760.0
4212,7000004211,1000004211,20250803,GATEWAY,PAID,28488.0
4213,7000004212,1000004212,20240430,CASH,PAID,35283.6
4214,7000004213,1000004213,20250308,CARD,PAID,69870.0
4215,7000004214,1000004214,20241223,GATEWAY,PAID,88767.78
4216,7000004215,1000004215,20241116,CARD,PAID,40704.0
4217,7000004216,1000004216,20240206,CARD,PAID,14006.64
4218,7000004217,1000004217,20250207,GATEWAY,PAID,19650.0
4219,7000004218,1000004218,20250524,CASH,PAID,81021.6
4220,7000004219,1000004219,20240108,CARD,PAID,14229.6
4221,7000004220,1000004220,0,GATEWAY,FAILED,52627.5
4222,7000004221,1000004221,20240927,CARD,PAID,58100.25
4223,7000004222,1000004222,20250913,CARD,REFUNDED,19004.62
4224,7000004223,1000004223,20241108,CARD,PAID,37933.5
4225,7000004224,1000004224,20250129,CASH,PAID,54450.0
4226,7000004225,1000004225,20240823,CASH,PAID,68970.0
4227,7000004226,1000004226,20250725,CARD,REFUNDED,34485.0
4228,7000004227,1000004227,20241105,GATEWAY,PAID,36474.0
4229,7000004228,1000004228,20240213,GATEWAY,PAID,18987.0
4230,7000004229,1000004229,20240903,CARD,PAID,52627.5
4231,7000004230,1000004230,20240727,GATEWAY,PAID,54561.0
4232,7000004231,1000004231,20250410,CARD,PAID,13068.0
4233,7000004232,1000004232,20240818,TRANSFER,PAID,34485.0
4234,7000004233,1000004233,20241203,CASH,PAID,134899.88
4235,7000004234,1000004234,20240823,CARD,PAID,44830.5
4236,7000004235,1000004235,20250827,CARD,PAID,57800.25
