ventas_item_sk,order_item_id,order_id,fecha_key,producto_sk,quantity,unit_price,discount_amount,line_total
3441,5000004098,1000003062,20250408,1,1,12600.0,1260.0,11340.0
3442,5000004099,1000003062,20250408,1,1,10800.0,540.0,10260.0
3443,5000004100,1000003063,20240124,2,2,15000.0,1500.0,28500.0
3444,5000004101,1000003064,20250904,1,1,13200.0,0.0,13200.0
3445,5000004102,1000003065,20240214,2,3,15000.0,900.0,44100.0
3446,5000004103,1000003066,20240402,2,3,15000.0,0.0,45000.0
3447,5000004104,1000003066,20240402,1,1,12000.0,0.0,12000.0
3448,5000004105,1000003067,20250328,2,3,15000.0,2250.0,42750.0
3449,5000004106,1000003068,20240415,2,2,15000.0,0.0,30000.0
3450,5000004107,1000003068,20240415,2,2,15000.0,0.0,30000.0
3451,5000004108,1000003069,20250218,2,3,15000.0,4500.0,40500.0
3452,5000004109,1000003070,20240830,1,1,10800.0,1080.0,9720.0
3453,5000004110,1000003070,20240830,1,3,10800.0,0.0,32400.0
3454,5000004111,1000003071,20240819,1,2,12000.0,2400.0,21600.0
3455,5000004112,1000003072,20240212,1,2,12600.0,504.0,24696.0
3456,5000004113,1000003073,20240803,1,2,12000.0,1200.0,22800.0
3457,5000004114,1000003073,20240803,1,1,12000.0,0.0,12000.0
3458,5000004116,1000003075,20240605,1,3,12600.0,3780.0,34020.0
3459,5000004117,1000003075,20240605,1,3,12000.0,0.0,36000.0
3460,5000004118,1000003076,20240704,1,2,12000.0,480.0,23520.0
3461,5000004119,1000003076,20240704,1,2,12000.0,0.0,24000.0
3462,5000004120,1000003077,20240915,1,1,12000.0,0.0,12000.0
3463,5000004121,1000003078,20250604,2,3,15000.0,4500.0,40500.0
3464,5000004122,1000003079,20240919,1,2,12000.0,2400.0,21600.0
3465,5000004123,1000003080,20250222,1,1,12000.0,0.0,12000.0
3466,5000004124,1000003081,20250430,2,3,15750.0,2362.5,44887.5
3467,5000004125,1000003082,20241013,2,2,15000.0,1500.0,28500.0
3468,5000004126,1000003082,20241013,2,2,15750.0,3150.0,28350.0
3469,5000004127,1000003082,20241013,1,3,10800.0,1620.0,30780.0
3470,5000004128,1000003083,20241028,1,1,12000.0,0.0,12000.0
3471,5000004131,1000003085,20250815,1,1,12000.0,1200.0,10800.0
3472,5000004132,1000003086,20250919,1,3,12000.0,0.0,36000.0
3473,5000004133,1000003087,20250309,2,1,15750.0,315.0,15435.0
3474,5000004134,1000003088,20250901,1,2,12000.0,480.0,23520.0
3475,5000004136,1000003090,20240315,2,1,15000.0,300.0,14700.0
3476,5000004137,1000003091,20240715,1,1,12000.0,1200.0,10800.0
3477,5000004138,1000003092,20240803,2,2,15750.0,3150.0,28350.0
3478,5000004139,1000003093,20240315,1,3,12000.0,720.0,35280.0
3479,5000004140,1000003094,20240826,2,1,15000.0,300.0,14700.0
3480,5000004141,1000003094,20240826,1,3,12000.0,720.0,35280.0
3481,5000004142,1000003095,20250725,1,1,12600.0,0.0,12600.0
3482,5000004143,1000003096,20250419,2,3,15000.0,4500.0,40500.0
3483,5000004144,1000003097,20240905,1,1,12000.0,240.0,11760.0
3484,5000004145,1000003098,20250301,2,3,15750.0,0.0,47250.0
3485,5000004146,1000003099,20250124,2,3,15000.0,0.0,45000.0
3486,5000004147,1000003100,20250322,2,2,15000.0,1500.0,28500.0
3487,5000004148,1000003101,20240410,2,3,15000.0,4500.0,40500.0
3488,5000004149,1000003102,20240609,2,2,13500.0,2700.0,24300.0
3489,5000004150,1000003103,20250910,2,1,13500.0,270.0,13230.0
3490,5000004151,1000003103,20250910,2,3,15000.0,2250.0,42750.0
3491,5000004152,1000003103,20250910,2,1,15750.0,315.0,15435.0
3492,5000004153,1000003104,20240830,1,1,12000.0,1200.0,10800.0
3493,5000004154,1000003105,20250116,2,1,15000.0,0.0,15000.0
3494,5000004155,1000003106,20240820,1,1,13200.0,660.0,12540.0
3495,5000004156,1000003107,20250720,2,3,13500.0,0.0,40500.0
3496,5000004157,1000003107,20250720,1,3,12000.0,1800.0,34200.0
3497,5000004158,1000003108,20240629,1,1,12000.0,240.0,11760.0
3498,5000004159,1000003109,20240812,2,2,15000.0,0.0,30000.0
3499,5000004160,1000003110,20240716,2,3,15000.0,2250.0,42750.0
3500,5000004161,1000003111,20240607,1,1,12000.0,1200.0,10800.0
3501,5000004162,1000003111,20240607,1,1,12000.0,1200.0,10800.0
3502,5000004163,1000003112,20250202,1,2,13200.0,1320.0,25080.0
3503,5000004164,1000003113,20250324,1,1,12000.0,1200.0,10800.0
3504,5000004165,1000003114,20240415,2,2,13500.0,1350.0,25650.0
3505,5000004166,1000003115,20240810,1,1,12000.0,1200.0,10800.0
3506,5000004167,1000003115,20240810,1,2,12000.0,1200.0,22800.0
3507,5000004168,1000003116,20240512,2,3,15000.0,0.0,45000.0
3508,5000004169,1000003117,20240118,2,3,15000.0,2250.0,42750.0
3509,5000004170,1000003117,20240118,1,2,13200.0,2640.0,23760.0
3510,5000004171,1000003118,20240830,2,3,15000.0,4500.0,40500.0
3511,5000004172,1000003119,20240212,1,2,12000.0,2400.0,21600.0
3512,5000004174,1000003121,20241108,1,1,12000.0,0.0,12000.0
3513,5000004175,1000003122,20240401,1,2,12000.0,0.0,24000.0
3514,5000004176,1000003123,20250419,2,1,13500.0,1350.0,12150.0
3515,5000004177,1000003123,20250419,2,3,15000.0,2250.0,42750.0
3516,5000004178,1000003124,20240607,1,2,10800.0,432.0,21168.0
3517,5000004179,1000003125,20250319,1,1,10800.0,1080.0,9720.0
3518,5000004180,1000003126,20241111,1,1,12000.0,0.0,12000.0
3519,5000004181,1000003126,20241111,1,3,12000.0,720.0,35280.0
3520,5000004182,1000003126,20241111,2,3,15000.0,2250.0,42750.0
3521,5000004183,1000003127,20250210,2,1,15000.0,1500.0,13500.0
3522,5000004184,1000003127,20250210,2,1,13500.0,270.0,13230.0
3523,5000004185,1000003128,20250912,1,2,13200.0,2640.0,23760.0
3524,5000004186,1000003128,20250912,1,3,12000.0,1800.0,34200.0
3525,5000004187,1000003129,20250507,1,2,12000.0,2400.0,21600.0
3526,5000004188,1000003130,20240202,2,1,15750.0,0.0,15750.0
3527,5000004189,1000003131,20241203,1,1,12000.0,600.0,11400.0
3528,5000004190,1000003131,20241203,1,2,13200.0,528.0,25872.0
3529,5000004191,1000003132,20240827,1,1,10800.0,1080.0,9720.0
3530,5000004195,1000003134,20240610,1,1,10800.0,0.0,10800.0
3531,5000004196,1000003135,20240204,1,1,12000.0,240.0,11760.0
3532,5000004197,1000003135,20240204,2,2,13500.0,1350.0,25650.0
3533,5000004198,1000003135,20240204,2,1,15000.0,1500.0,13500.0
3534,5000004199,1000003136,20240824,1,3,10800.0,648.0,31752.0
3535,5000004200,1000003137,20250624,1,2,12000.0,2400.0,21600.0
3536,5000004201,1000003138,20250531,1,2,12600.0,504.0,24696.0
3537,5000004202,1000003139,20240724,1,2,13200.0,0.0,26400.0
3538,5000004203,1000003140,20241218,2,1,15000.0,0.0,15000.0
3539,5000004205,1000003142,20240915,1,1,12600.0,630.0,11970.0
3540,5000004206,1000003143,20250914,1,1,12000.0,1200.0,10800.0
3541,5000004207,1000003144,20240913,1,1,12000.0,600.0,11400.0
3542,5000004208,1000003144,20240913,2,2,16500.0,0.0,33000.0
3543,5000004209,1000003145,20240213,2,1,13500.0,1350.0,12150.0
3544,5000004210,1000003145,20240213,2,2,15750.0,3150.0,28350.0
3545,5000004211,1000003146,20250602,1,3,12600.0,756.0,37044.0
3546,5000004212,1000003146,20250602,1,1,12000.0,240.0,11760.0
3547,5000004213,1000003146,20250602,1,1,12000.0,240.0,11760.0
3548,5000004218,1000003149,20240925,2,3,15000.0,4500.0,40500.0
3549,5000004219,1000003150,20250731,2,1,16500.0,0.0,16500.0
3550,5000004222,1000003153,20250423,1,2,12000.0,1200.0,22800.0
3551,5000004223,1000003154,20240807,1,2,12600.0,0.0,25200.0
3552,5000004224,1000003155,20250603,1,1,12000.0,0.0,12000.0
3553,5000004225,1000003156,20250324,1,1,12000.0,240.0,11760.0
3554,5000004226,1000003157,20240915,1,2,12600.0,504.0,24696.0
3555,5000004227,1000003158,20240222,1,3,12000.0,720.0,35280.0
3556,5000004230,1000003160,20240717,1,2,12000.0,1200.0,22800.0
3557,5000004231,1000003161,20250616,2,2,13500.0,1350.0,25650.0
3558,5000004233,1000003163,20240530,1,1,12000.0,240.0,11760.0
3559,5000004234,1000003164,20250304,1,3,13200.0,792.0,38808.0
3560,5000004235,1000003164,20250304,1,3,10800.0,1620.0,30780.0
3561,5000004237,1000003166,20250712,2,2,15000.0,1500.0,28500.0
3562,5000004238,1000003166,20250712,1,2,12000.0,0.0,24000.0
3563,5000004239,1000003167,20250413,2,3,15000.0,900.0,44100.0
3564,5000004240,1000003168,20240618,1,2,12000.0,2400.0,21600.0
3565,5000004241,1000003169,20250520,2,2,15000.0,1500.0,28500.0
3566,5000004242,1000003170,20240515,1,2,12000.0,1200.0,22800.0
3567,5000004248,1000003175,20240914,2,3,13500.0,4050.0,36450.0
3568,5000004249,1000003176,20250804,1,2,12000.0,0.0,24000.0
3569,5000004250,1000003177,20250822,1,2,10800.0,0.0,21600.0
3570,5000004251,1000003178,20241007,1,3,10800.0,3240.0,29160.0
3571,5000004252,1000003179,20250213,1,3,12000.0,1800.0,34200.0
3572,5000004253,1000003180,20240803,2,2,15000.0,0.0,30000.0
3573,5000004254,1000003181,20250706,1,2,10800.0,1080.0,20520.0
3574,5000004255,1000003182,20250622,1,3,13200.0,792.0,38808.0
3575,5000004256,1000003182,20250622,1,2,12000.0,480.0,23520.0
3576,5000004257,1000003183,20241109,2,2,16500.0,1650.0,31350.0
3577,5000004260,1000003185,20250714,1,1,12000.0,600.0,11400.0
3578,5000004261,1000003186,20241016,1,3,12000.0,720.0,35280.0
3579,5000004265,1000003189,20250613,1,2,12600.0,1260.0,23940.0
3580,5000004266,1000003189,20250613,2,2,16500.0,0.0,33000.0
3581,5000004267,1000003190,20250419,2,3,16500.0,4950.0,44550.0
3582,5000004268,1000003191,20240814,2,3,15000.0,2250.0,42750.0
3583,5000004269,1000003191,20240814,2,3,15000.0,4500.0,40500.0
3584,5000004270,1000003192,20250313,2,3,15000.0,900.0,44100.0
3585,5000004271,1000003193,20240819,1,2,12600.0,504.0,24696.0
3586,5000004272,1000003193,20240819,2,2,15750.0,0.0,31500.0
3587,5000004273,1000003194,20240719,2,2,15000.0,600.0,29400.0
3588,5000004274,1000003195,20240131,1,2,12000.0,2400.0,21600.0
3589,5000004275,1000003196,20241029,2,2,15000.0,3000.0,27000.0
3590,5000004276,1000003196,20241029,2,3,13500.0,0.0,40500.0
3591,5000004277,1000003197,20241002,2,2,15000.0,1500.0,28500.0
3592,5000004278,1000003197,20241002,1,2,10800.0,2160.0,19440.0
3593,5000004279,1000003198,20250616,1,1,12600.0,0.0,12600.0
3594,5000004280,1000003199,20240525,1,2,12000.0,480.0,23520.0
3595,5000004281,1000003200,20240821,2,3,15000.0,4500.0,40500.0
3596,5000004282,1000003200,20240821,2,1,15000.0,1500.0,13500.0
3597,5000004284,1000003202,20250220,1,2,12600.0,0.0,25200.0
3598,5000004285,1000003203,20250613,2,1,15000.0,750.0,14250.0
3599,5000004286,1000003203,20250613,1,2,12000.0,2400.0,21600.0
3600,5000004287,1000003204,20240724,2,1,15000.0,1500.0,13500.0
3601,5000004288,1000003205,20240813,2,2,16500.0,660.0,32340.0
3602,5000004289,1000003206,20250601,2,3,13500.0,810.0,39690.0
3603,5000004291,1000003208,20240313,2,3,15000.0,2250.0,42750.0
3604,5000004292,1000003208,20240313,1,3,12000.0,0.0,36000.0
3605,5000004293,1000003209,20250902,1,3,10800.0,1620.0,30780.0
3606,5000004294,1000003210,20250817,2,3,15000.0,4500.0,40500.0
3607,5000004295,1000003211,20250914,2,3,15000.0,2250.0,42750.0
3608,5000004296,1000003211,20250914,2,2,13500.0,1350.0,25650.0
3609,5000004297,1000003212,20240607,1,3,12000.0,3600.0,32400.0
3610,5000004298,1000003213,20250213,1,1,12000.0,0.0,12000.0
3611,5000004299,1000003213,20250213,2,1,15000.0,0.0,15000.0
3612,5000004300,1000003214,20241212,1,1,12000.0,240.0,11760.0
3613,5000004301,1000003215,20240204,2,3,15000.0,4500.0,40500.0
3614,5000004302,1000003216,20250716,1,1,12000.0,600.0,11400.0
3615,5000004303,1000003217,20240102,1,3,12000.0,0.0,36000.0
3616,5000004305,1000003219,20240711,2,2,15000.0,1500.0,28500.0
3617,5000004306,1000003220,20250815,2,2,15000.0,600.0,29400.0
3618,5000004307,1000003220,20250815,1,1,12000.0,1200.0,10800.0
3619,5000004308,1000003220,20250815,1,3,10800.0,1620.0,30780.0
3620,5000004312,1000003223,20240520,1,2,12000.0,2400.0,21600.0
3621,5000004313,1000003224,20250626,1,1,12000.0,240.0,11760.0
3622,5000004314,1000003225,20250302,1,2,12000.0,2400.0,21600.0
3623,5000004315,1000003226,20240807,1,3,12000.0,0.0,36000.0
3624,5000004316,1000003227,20250207,2,2,15000.0,1500.0,28500.0
3625,5000004317,1000003228,20250223,1,2,12000.0,0.0,24000.0
3626,5000004318,1000003229,20240411,1,3,10800.0,0.0,32400.0
3627,5000004321,1000003232,20240417,2,3,16500.0,4950.0,44550.0
3628,5000004322,1000003233,20250901,2,3,15000.0,0.0,45000.0
3629,5000004323,1000003233,20250901,1,2,12000.0,0.0,24000.0
3630,5000004324,1000003234,20250302,1,2,12000.0,1200.0,22800.0
3631,5000004325,1000003235,20250128,1,1,10800.0,540.0,10260.0
3632,5000004326,1000003236,20240825,2,1,15000.0,750.0,14250.0
3633,5000004327,1000003237,20240913,1,1,12000.0,0.0,12000.0
3634,5000004328,1000003238,20240429,1,2,12000.0,0.0,24000.0
3635,5000004329,1000003239,20240225,1,2,12600.0,2520.0,22680.0
3636,5000004330,1000003240,20240706,1,3,12000.0,1800.0,34200.0
3637,5000004331,1000003241,20240926,2,3,15000.0,4500.0,40500.0
3638,5000004332,1000003242,20240721,2,3,15000.0,0.0,45000.0
3639,5000004334,1000003244,20250703,1,3,12600.0,0.0,37800.0
3640,5000004335,1000003245,20250318,1,1,12000.0,600.0,11400.0
3641,5000004336,1000003246,20240121,1,3,13200.0,1980.0,37620.0
3642,5000004337,1000003247,20240606,1,2,12000.0,1200.0,22800.0
3643,5000004338,1000003248,20250420,2,2,15000.0,600.0,29400.0
3644,5000004339,1000003249,20250522,2,2,15000.0,600.0,29400.0
3645,5000004340,1000003250,20241125,1,1,12000.0,0.0,12000.0
3646,5000004343,1000003252,20240506,1,1,12000.0,0.0,12000.0
3647,5000004344,1000003253,20240125,1,2,12000.0,1200.0,22800.0
3648,5000004345,1000003254,20250828,2,3,15750.0,0.0,47250.0
3649,5000004347,1000003256,20240504,2,2,13500.0,2700.0,24300.0
3650,5000004348,1000003256,20240504,1,3,12000.0,720.0,35280.0
3651,5000004349,1000003257,20250521,1,3,13200.0,792.0,38808.0
3652,5000004351,1000003259,20250218,1,2,10800.0,2160.0,19440.0
3653,5000004352,1000003260,20240227,2,2,13500.0,540.0,26460.0
3654,5000004353,1000003260,20240227,2,1,13500.0,0.0,13500.0
3655,5000004354,1000003261,20250913,2,2,15750.0,3150.0,28350.0
3656,5000004355,1000003261,20250913,1,3,10800.0,0.0,32400.0
3657,5000004356,1000003262,20240404,2,1,16500.0,825.0,15675.0
3658,5000004357,1000003263,20240608,2,3,16500.0,4950.0,44550.0
3659,5000004358,1000003264,20240418,1,1,12000.0,0.0,12000.0
3660,5000004359,1000003265,20240514,1,2,10800.0,0.0,21600.0
3661,5000004360,1000003266,20250807,1,1,13200.0,1320.0,11880.0
3662,5000004361,1000003266,20250807,2,1,16500.0,825.0,15675.0
3663,5000004362,1000003267,20250819,2,1,15000.0,750.0,14250.0
3664,5000004363,1000003267,20250819,2,3,15000.0,0.0,45000.0
3665,5000004364,1000003268,20240423,2,1,16500.0,825.0,15675.0
3666,5000004365,1000003269,20250824,1,3,10800.0,1620.0,30780.0
3667,5000004366,1000003269,20250824,1,2,12000.0,1200.0,22800.0
3668,5000004367,1000003269,20250824,1,3,12000.0,1800.0,34200.0
3669,5000004368,1000003270,20250709,1,2,12000.0,480.0,23520.0
3670,5000004369,1000003271,20241024,2,2,15000.0,600.0,29400.0
3671,5000004370,1000003272,20241231,2,3,15750.0,2362.5,44887.5
3672,5000004371,1000003273,20240417,1,3,12000.0,720.0,35280.0
3673,5000004372,1000003274,20250708,2,3,15000.0,900.0,44100.0
3674,5000004373,1000003275,20250704,2,2,13500.0,2700.0,24300.0
3675,5000004374,1000003275,20250704,2,3,15750.0,2362.5,44887.5
3676,5000004375,1000003276,20250325,1,1,10800.0,0.0,10800.0
3677,5000004376,1000003277,20250423,1,3,12000.0,1800.0,34200.0
3678,5000004377,1000003278,20250601,1,3,10800.0,648.0,31752.0
3679,5000004378,1000003279,20250929,1,2,12600.0,2520.0,22680.0
3680,5000004379,1000003279,20250929,1,1,12000.0,0.0,12000.0
3681,5000004380,1000003280,20240429,1,1,12000.0,600.0,11400.0
3682,5000004381,1000003280,20240429,2,3,15000.0,2250.0,42750.0
3683,5000004382,1000003281,20250115,1,2,12000.0,2400.0,21600.0
3684,5000004383,1000003282,20241023,2,2,13500.0,0.0,27000.0
3685,5000004384,1000003283,20241229,1,2,13200.0,528.0,25872.0
3686,5000004385,1000003283,20241229,2,1,15750.0,0.0,15750.0
3687,5000004386,1000003284,20241108,2,2,13500.0,1350.0,25650.0
3688,5000004387,1000003284,20241108,1,1,12600.0,252.0,12348.0
3689,5000004388,1000003284,20241108,1,2,12000.0,2400.0,21600.0
3690,5000004389,1000003285,20240508,2,2,15000.0,3000.0,27000.0
3691,5000004390,1000003286,20240619,1,2,12000.0,1200.0,22800.0
3692,5000004391,1000003287,20241221,1,2,12600.0,2520.0,22680.0
3693,5000004392,1000003287,20241221,1,3,12000.0,720.0,35280.0
3694,5000004393,1000003288,20250915,2,3,15000.0,0.0,45000.0
3695,5000004394,1000003289,20250811,1,1,12000.0,1200.0,10800.0
3696,5000004395,1000003290,20240923,1,3,12000.0,1800.0,34200.0
3697,5000004396,1000003291,20250623,2,2,13500.0,540.0,26460.0
3698,5000004397,1000003292,20240318,1,1,12000.0,1200.0,10800.0
3699,5000004398,1000003293,20240605,2,3,13500.0,2025.0,38475.0
3700,5000004399,1000003293,20240605,2,3,15000.0,0.0,45000.0
3701,5000004400,1000003294,20250317,2,1,15000.0,0.0,15000.0
3702,5000004401,1000003295,20241126,2,3,15000.0,4500.0,40500.0
3703,5000004402,1000003295,20241126,1,2,12000.0,480.0,23520.0
3704,5000004403,1000003296,20240830,2,1,15000.0,750.0,14250.0
3705,5000004404,1000003297,20240101,1,3,12000.0,1800.0,34200.0
3706,5000004405,1000003297,20240101,2,1,15750.0,787.5,14962.5
3707,5000004406,1000003298,20240719,2,2,15000.0,0.0,30000.0
3708,5000004407,1000003298,20240719,1,3,10800.0,1620.0,30780.0
3709,5000004408,1000003299,20250709,2,1,16500.0,0.0,16500.0
3710,5000004409,1000003300,20240331,2,3,15000.0,900.0,44100.0
3711,5000004410,1000003300,20240331,2,2,16500.0,0.0,33000.0
3712,5000004411,1000003301,20240318,1,1,12000.0,1200.0,10800.0
3713,5000004412,1000003302,20241001,1,3,12000.0,720.0,35280.0
3714,5000004413,1000003303,20240109,2,2,16500.0,660.0,32340.0
3715,5000004414,1000003303,20240109,2,3,15000.0,2250.0,42750.0
3716,5000004415,1000003304,20250706,1,1,12000.0,0.0,12000.0
3717,5000004416,1000003305,20250708,1,1,10800.0,216.0,10584.0
3718,5000004417,1000003305,20250708,2,1,15000.0,300.0,14700.0
3719,5000004418,1000003306,20240405,2,3,15000.0,2250.0,42750.0
3720,5000004419,1000003307,20250919,2,1,15000.0,750.0,14250.0
3721,5000004420,1000003307,20250919,1,1,12000.0,600.0,11400.0
3722,5000004424,1000003309,20250113,1,3,12000.0,0.0,36000.0
3723,5000004425,1000003310,20240701,2,3,13500.0,4050.0,36450.0
3724,5000004426,1000003311,20250403,1,1,13200.0,1320.0,11880.0
3725,5000004427,1000003312,20250215,2,2,15000.0,0.0,30000.0
3726,5000004429,1000003314,20240721,1,1,12000.0,240.0,11760.0
3727,5000004433,1000003316,20250724,2,3,16500.0,2475.0,47025.0
3728,5000004434,1000003317,20250730,1,3,12000.0,3600.0,32400.0
3729,5000004435,1000003318,20241021,2,3,15000.0,4500.0,40500.0
3730,5000004436,1000003319,20250121,1,1,12000.0,600.0,11400.0
3731,5000004437,1000003319,20250121,1,1,12600.0,0.0,12600.0
3732,5000004438,1000003320,20241221,2,1,16500.0,825.0,15675.0
3733,5000004440,1000003322,20240325,1,2,12000.0,0.0,24000.0
3734,5000004441,1000003323,20250915,1,2,12000.0,2400.0,21600.0
3735,5000004442,1000003324,20250930,1,3,12000.0,0.0,36000.0
3736,5000004443,1000003324,20250930,2,2,15000.0,1500.0,28500.0
3737,5000004444,1000003325,20240705,2,2,15000.0,3000.0,27000.0
3738,5000004445,1000003326,20241117,1,1,12000.0,600.0,11400.0
3739,5000004446,1000003326,20241117,1,3,12000.0,3600.0,32400.0
3740,5000004447,1000003327,20240906,2,1,15000.0,750.0,14250.0
3741,5000004448,1000003328,20250614,2,2,16500.0,3300.0,29700.0
3742,5000004449,1000003329,20250225,1,1,12000.0,1200.0,10800.0
3743,5000004450,1000003329,20250225,2,1,15750.0,1575.0,14175.0
3744,5000004451,1000003330,20240329,1,1,12000.0,240.0,11760.0
3745,5000004452,1000003330,20240329,2,1,15750.0,315.0,15435.0
3746,5000004453,1000003330,20240329,1,2,12000.0,480.0,23520.0
3747,5000004458,1000003333,20250702,1,3,10800.0,0.0,32400.0
3748,5000004460,1000003335,20250602,1,3,12000.0,0.0,36000.0
3749,5000004461,1000003336,20250331,2,2,15000.0,3000.0,27000.0
3750,5000004462,1000003336,20250331,1,2,10800.0,432.0,21168.0
3751,5000004463,1000003337,20241216,1,2,13200.0,0.0,26400.0
3752,5000004464,1000003338,20240628,2,3,15000.0,900.0,44100.0
3753,5000004465,1000003339,20240303,1,3,13200.0,1980.0,37620.0
3754,5000004466,1000003340,20241204,2,3,15000.0,2250.0,42750.0
3755,5000004467,1000003340,20241204,2,3,16500.0,2475.0,47025.0
3756,5000004468,1000003341,20240409,2,1,15750.0,787.5,14962.5
3757,5000004469,1000003342,20250607,1,1,12000.0,600.0,11400.0
3758,5000004470,1000003342,20250607,2,1,15000.0,1500.0,13500.0
3759,5000004471,1000003343,20250919,2,3,15000.0,4500.0,40500.0
3760,5000004472,1000003344,20240214,1,1,12000.0,240.0,11760.0
3761,5000004473,1000003345,20240216,2,3,15000.0,2250.0,42750.0
3762,5000004474,1000003345,20240216,2,3,15000.0,4500.0,40500.0
3763,5000004476,1000003347,20250804,2,3,15000.0,4500.0,40500.0
3764,5000004477,1000003347,20250804,2,2,15000.0,0.0,30000.0
3765,5000004478,1000003348,20241117,1,1,12600.0,0.0,12600.0
3766,5000004479,1000003349,20240216,1,1,12000.0,0.0,12000.0
3767,5000004480,1000003350,20240801,1,1,12000.0,600.0,11400.0
3768,5000004481,1000003350,20240801,2,2,16500.0,1650.0,31350.0
3769,5000004482,1000003351,20250821,1,3,12000.0,1800.0,34200.0
3770,5000004483,1000003352,20240226,2,2,15000.0,600.0,29400.0
3771,5000004484,1000003352,20240226,1,1,12000.0,600.0,11400.0
3772,5000004485,1000003353,20240821,2,1,15000.0,1500.0,13500.0
3773,5000004486,1000003354,20250718,2,1,15750.0,0.0,15750.0
3774,5000004487,1000003354,20250718,2,1,16500.0,1650.0,14850.0
