geografia_sk,address_id,city,line1,postal_code,provincia_nombre,provincia_code
2031,3027,Rafaela,Calle 2337,4521.0,Santa Fe,SF
2032,3028,Río Cuarto,Calle 1475,6967.0,Córdoba,CBA
2033,3029,Mar del Plata,Calle 4363,1963.0,Buenos Aires,BA
2034,3030,Río Cuarto,Calle 7355,4969.0,Córdoba,CBA
2035,3031,Mar del Plata,Calle 5052,4642.0,Buenos Aires,BA
2036,3032,CABA,Calle 8730,1266.0,Buenos Aires,BA
2037,3033,Rafaela,Calle 4457,2947.0,Santa Fe,SF
2038,3034,Rafaela,Calle 7402,5529.0,Santa Fe,SF
2039,3035,CABA,Calle 2084,7244.0,Buenos Aires,BA
2040,3036,Rafaela,Calle 8667,3119.0,Santa Fe,SF
2041,3037,Río Cuarto,Calle 7940,1827.0,Córdoba,CBA
2042,3038,Mar del Plata,Calle 6340,3110.0,Buenos Aires,BA
2043,3039,La Plata,Calle 1191,3898.0,Buenos Aires,BA
2044,3040,Santa Fe,Calle 9999,9981.0,Santa Fe,SF
2045,3041,Mar del Plata,Calle 7823,9117.0,Buenos Aires,BA
2046,3042,Villa Carlos Paz,Calle 7108,5047.0,Córdoba,CBA
2047,3043,CABA,Calle 8574,2567.0,Buenos Aires,BA
2048,3044,Mar del Plata,Calle 3107,3065.0,Buenos Aires,BA
2049,3045,CABA,Calle 1090,8641.0,Buenos Aires,BA
2050,3046,Mar del Plata,Calle 1104,1553.0,Buenos Aires,BA
2051,3047,Río Cuarto,Calle 1159,1273.0,Córdoba,CBA
2052,3048,Mar del Plata,Calle 8122,3169.0,Buenos Aires,BA
2053,3049,Río Cuarto,Calle 7124,5868.0,Córdoba,CBA
2054,3050,Río Cuarto,Calle 2219,3479.0,Córdoba,CBA
2055,3051,CABA,Calle 5519,7989.0,Buenos Aires,BA
2056,3052,Córdoba,Calle 4277,3049.0,Córdoba,CBA
2057,3053,Mendoza,Calle 6063,1070.0,Mendoza,MZA
2058,3054,La Plata,Calle 4031,7692.0,Buenos Aires,BA
2059,3055,Mar del Plata,Calle 7056,3505.0,Buenos Aires,BA
2060,3056,Rosario,Calle 5073,5220.0,Santa Fe,SF
2061,3057,Villa Carlos Paz,Calle 3696,8899.0,Córdoba,CBA
2062,3058,Rosario,Calle 209,9124.0,Santa Fe,SF
2063,3059,Córdoba,Calle 8132,7865.0,Córdoba,CBA
2064,3060,Rafaela,Calle 2939,2162.0,Santa Fe,SF
2065,3061,CABA,Calle 3441,5886.0,Buenos Aires,BA
2066,3062,Santa Fe,Calle 4507,5438.0,Santa Fe,SF
2067,3063,La Plata,Calle 8758,6164.0,Buenos Aires,BA
2068,3064,Mendoza,Calle 7708,2168.0,Mendoza,MZA
2069,3065,Río Cuarto,Calle 9132,4914.0,Córdoba,CBA
2070,3066,Rafaela,Calle 5688,7283.0,Santa Fe,SF
2071,3067,Mendoza,Calle 9913,9337.0,Mendoza,MZA
2072,3068,Mar del Plata,Calle 1296,6258.0,Buenos Aires,BA
2073,3069,Mar del Plata,Calle 6430,2916.0,Buenos Aires,BA
2074,3070,La Plata,Calle 7747,1185.0,Buenos Aires,BA
2075,3071,Rosario,Calle 5104,9840.0,Santa Fe,SF
2076,3072,Mendoza,Calle 9900,3919.0,Mendoza,MZA
2077,3073,Rosario,Calle 3425,3626.0,Santa Fe,SF
2078,3074,La Plata,Calle 8913,1344.0,Buenos Aires,BA
2079,3075,CABA,Calle 2484,6536.0,Buenos Aires,BA
2080,3076,Godoy Cruz,Calle 4629,4337.0,Mendoza,MZA
2081,3077,La Plata,Calle 2166,8674.0,Buenos Aires,BA
2082,3078,CABA,Calle 8244,8985.0,Buenos Aires,BA
2083,3079,Mar del Plata,Calle 9149,1672.0,Buenos Aires,BA
2084,3080,Río Cuarto,Calle 1519,4643.0,Córdoba,CBA
2085,3081,Mar del Plata,Calle 2380,2576.0,Buenos Aires,BA
2086,3082,Mar del Plata,Calle 5547,3670.0,Buenos Aires,BA
2087,3083,Mar del Plata,Calle 1955,1529.0,Buenos Aires,BA
2088,3084,San Rafael,Calle 2604,4700.0,Mendoza,MZA
2089,3085,Villa Carlos Paz,Calle 7822,5854.0,Córdoba,CBA
2090,3086,Córdoba,Calle 8714,4222.0,Córdoba,CBA
2091,3087,CABA,Calle 4740,6553.0,Buenos Aires,BA
2092,3088,Villa Carlos Paz,Calle 7962,7675.0,Córdoba,CBA
2093,3089,Mar del Plata,Calle 9441,4802.0,Buenos Aires,BA
2094,3090,La Plata,Calle 1208,1269.0,Buenos Aires,BA
2095,3091,Mar del Plata,Calle 7347,9469.0,Buenos Aires,BA
2096,3092,CABA,Calle 6445,7484.0,Buenos Aires,BA
2097,3093,CABA,Calle 6078,8027.0,Buenos Aires,BA
2098,3094,Rafaela,Calle 8930,4544.0,Santa Fe,SF
2099,3095,Córdoba,Calle 962,3345.0,Córdoba,CBA
2100,3096,Mar del Plata,Calle 4298,8537.0,Buenos Aires,BA
2101,3097,Río Cuarto,Calle 9789,4058.0,Córdoba,CBA
2102,3098,Mar del Plata,Calle 8740,8593.0,Buenos Aires,BA
2103,3099,Godoy Cruz,Calle 4838,5478.0,Mendoza,MZA
2104,3100,La Plata,Calle 9124,6396.0,Buenos Aires,BA
2105,3101,CABA,Calle 9134,9978.0,Buenos Aires,BA
2106,3102,La Plata,Calle 8674,6409.0,Buenos Aires,BA
2107,3103,Mendoza,Calle 2751,3447.0,Mendoza,MZA
2108,3104,La Plata,Calle 858,7224.0,Buenos Aires,BA
2109,3105,La Plata,Calle 1681,9876.0,Buenos Aires,BA
2110,3106,CABA,Calle 4856,7907.0,Buenos Aires,BA
2111,3107,CABA,Calle 5789,1445.0,Buenos Aires,BA
2112,3108,CABA,Calle 72,2477.0,Buenos Aires,BA
2113,3109,CABA,Calle 5178,9627.0,Buenos Aires,BA
2114,3110,Villa Carlos Paz,Calle 2113,2229.0,Córdoba,CBA
2115,3111,La Plata,Calle 5040,1927.0,Buenos Aires,BA
2116,3112,San Rafael,Calle 5987,8660.0,Mendoza,MZA
2117,3113,La Plata,Calle 2018,9596.0,Buenos Aires,BA
2118,3114,Mar del Plata,Calle 4921,8039.0,Buenos Aires,BA
2119,3115,CABA,Calle 9073,9108.0,Buenos Aires,BA
2120,3116,Río Cuarto,Calle 7537,7131.0,Córdoba,CBA
2121,3117,CABA,Calle 3980,8766.0,Buenos Aires,BA
2122,3118,CABA,Calle 98,3686.0,Buenos Aires,BA
2123,3119,Villa Carlos Paz,Calle 8010,3353.0,Córdoba,CBA
2124,3120,Mar del Plata,Calle 2184,5736.0,Buenos Aires,BA
2125,3121,Mar del Plata,Calle 2186,7468.0,Buenos Aires,BA
2126,3122,Mar del Plata,Calle 3062,8756.0,Buenos Aires,BA
2127,3123,Río Cuarto,Calle 2613,3305.0,Córdoba,CBA
2128,3124,Mar del Plata,Calle 2988,5118.0,Buenos Aires,BA
2129,3125,Mar del Plata,Calle 3095,5806.0,Buenos Aires,BA
2130,3126,La Plata,Calle 8105,1148.0,Buenos Aires,BA
2131,3127,La Plata,Calle 1378,3078.0,Buenos Aires,BA
2132,3128,La Plata,Calle 5302,4305.0,Buenos Aires,BA
2133,3129,Mendoza,Calle 483,5658.0,Mendoza,MZA
2134,3130,CABA,Calle 3020,3101.0,Buenos Aires,BA
2135,3131,La Plata,Calle 3578,9294.0,Buenos Aires,BA
2136,3132,Godoy Cruz,Calle 4895,8257.0,Mendoza,MZA
2137,3133,La Plata,Calle 858,6489.0,Buenos Aires,BA
2138,3134,Mar del Plata,Calle 4985,2389.0,Buenos Aires,BA
2139,3135,Río Cuarto,Calle 4875,9127.0,Córdoba,CBA
2140,3136,Mar del Plata,Calle 7117,8012.0,Buenos Aires,BA
2141,3137,La Plata,Calle 9326,1225.0,Buenos Aires,BA
2142,3138,La Plata,Calle 3128,7611.0,Buenos Aires,BA
2143,3139,San Rafael,Calle 1163,5378.0,Mendoza,MZA
2144,3140,Río Cuarto,Calle 9605,8936.0,Córdoba,CBA
2145,3141,Río Cuarto,Calle 1268,1563.0,Córdoba,CBA
2146,3142,Rosario,Calle 4622,3341.0,Santa Fe,SF
2147,3143,Santa Fe,Calle 4860,4644.0,Santa Fe,SF
2148,3144,Rosario,Calle 2143,2709.0,Santa Fe,SF
2149,3145,Río Cuarto,Calle 5562,1066.0,Córdoba,CBA
2150,3146,La Plata,Calle 7159,3252.0,Buenos Aires,BA
2151,3147,Rafaela,Calle 4984,3647.0,Santa Fe,SF
2152,3148,La Plata,Calle 8258,9411.0,Buenos Aires,BA
2153,3149,CABA,Calle 3360,1947.0,Buenos Aires,BA
2154,3150,Villa Carlos Paz,Calle 1105,7298.0,Córdoba,CBA
2155,3151,Mendoza,Calle 4185,7566.0,Mendoza,MZA
2156,3152,Mar del Plata,Calle 9822,1401.0,Buenos Aires,BA
2157,3153,Mar del Plata,Calle 7272,4158.0,Buenos Aires,BA
2158,3154,CABA,Calle 7288,2955.0,Buenos Aires,BA
2159,3155,Rosario,Calle 9404,7294.0,Santa Fe,SF
2160,3156,CABA,Calle 6860,8366.0,Buenos Aires,BA
2161,3157,La Plata,Calle 5416,6283.0,Buenos Aires,BA
2162,3158,Santa Fe,Calle 8087,5174.0,Santa Fe,SF
2163,3159,CABA,Calle 113,6530.0,Buenos Aires,BA
2164,3160,Santa Fe,Calle 8700,6855.0,Santa Fe,SF
2165,3161,La Plata,Calle 4184,3869.0,Buenos Aires,BA
2166,3162,Santa Fe,Calle 1126,5851.0,Santa Fe,SF
2167,3163,CABA,Calle 3303,1278.0,Buenos Aires,BA
2168,3164,Santa Fe,Calle 7700,8415.0,Santa Fe,SF
2169,3165,Godoy Cruz,Calle 3179,5387.0,Mendoza,MZA
2170,3166,San Rafael,Calle 6738,6452.0,Mendoza,MZA
2171,3167,Mar del Plata,Calle 8761,2133.0,Buenos Aires,BA
2172,3168,Mar del Plata,Calle 199,8792.0,Buenos Aires,BA
2173,3169,Rafaela,Calle 7979,3504.0,Santa Fe,SF
2174,3170,CABA,Calle 5941,9628.0,Buenos Aires,BA
2175,3171,CABA,Calle 7603,9063.0,Buenos Aires,BA
2176,3172,Mendoza,Calle 9389,5115.0,Mendoza,MZA
2177,3173,Rafaela,Calle 8987,1017.0,Santa Fe,SF
2178,3174,Villa Carlos Paz,Calle 4429,4821.0,Córdoba,CBA
2179,3175,Mar del Plata,Calle 9839,1287.0,Buenos Aires,BA
2180,3176,La Plata,Calle 2517,8209.0,Buenos Aires,BA
2181,3177,Mar del Plata,Calle 7157,2862.0,Buenos Aires,BA
2182,3178,La Plata,Calle 4380,4300.0,Buenos Aires,BA
2183,3179,Mar del Plata,Calle 2116,9426.0,Buenos Aires,BA
2184,3180,La Plata,Calle 2608,3757.0,Buenos Aires,BA
2185,3181,Mar del Plata,Calle 5908,5586.0,Buenos Aires,BA
2186,3182,La Plata,Calle 4793,8265.0,Buenos Aires,BA
2187,3183,Villa Carlos Paz,Calle 6601,2416.0,Córdoba,CBA
2188,3184,Mar del Plata,Calle 1480,5831.0,Buenos Aires,BA
2189,3185,Santa Fe,Calle 5569,9990.0,Santa Fe,SF
2190,3186,Mendoza,Calle 3860,4605.0,Mendoza,MZA
2191,3187,Mar del Plata,Calle 8235,3805.0,Buenos Aires,BA
2192,3188,Mar del Plata,Calle 928,6183.0,Buenos Aires,BA
2193,3189,Rafaela,Calle 8883,1911.0,Santa Fe,SF
2194,3190,La Plata,Calle 7318,2156.0,Buenos Aires,BA
2195,3191,La Plata,Calle 5143,9923.0,Buenos Aires,BA
2196,3192,Córdoba,Calle 7413,9424.0,Córdoba,CBA
2197,3193,CABA,Calle 5250,5956.0,Buenos Aires,BA
2198,3194,Mar del Plata,Calle 6400,9282.0,Buenos Aires,BA
2199,3195,Villa Carlos Paz,Calle 6735,3548.0,Córdoba,CBA
2200,3196,Villa Carlos Paz,Calle 1299,2782.0,Córdoba,CBA
2201,3197,Mar del Plata,Calle 9874,2445.0,Buenos Aires,BA
2202,3198,Rafaela,Calle 1635,2610.0,Santa Fe,SF
2203,3199,Rosario,Calle 8003,1600.0,Santa Fe,SF
2204,3200,Mar del Plata,Calle 2162,3358.0,Buenos Aires,BA
2205,3201,Córdoba,Calle 3669,5977.0,Córdoba,CBA
2206,3202,Mendoza,Calle 5181,6372.0,Mendoza,MZA
2207,3203,La Plata,Calle 8497,6543.0,Buenos Aires,BA
2208,3204,Córdoba,Calle 7977,3798.0,Córdoba,CBA
2209,3205,La Plata,Calle 5575,8208.0,Buenos Aires,BA
2210,3206,Mar del Plata,Calle 1534,9463.0,Buenos Aires,BA
2211,3207,Villa Carlos Paz,Calle 4316,9341.0,Córdoba,CBA
2212,3208,CABA,Calle 5102,1842.0,Buenos Aires,BA
2213,3209,Rosario,Calle 5288,9777.0,Santa Fe,SF
2214,3210,Mar del Plata,Calle 6448,1613.0,Buenos Aires,BA
2215,3211,Santa Fe,Calle 7314,4803.0,Santa Fe,SF
2216,3212,Rafaela,Calle 4375,5315.0,Santa Fe,SF
2217,3213,San Rafael,Calle 4808,8000.0,Mendoza,MZA
2218,3214,Rosario,Calle 7078,8860.0,Santa Fe,SF
2219,3215,Rafaela,Calle 3413,6997.0,Santa Fe,SF
2220,3216,Córdoba,Calle 9854,8195.0,Córdoba,CBA
2221,3217,La Plata,Calle 9168,3239.0,Buenos Aires,BA
2222,3218,Santa Fe,Calle 9163,3681.0,Santa Fe,SF
2223,3219,La Plata,Calle 1483,2130.0,Buenos Aires,BA
2224,3220,Mar del Plata,Calle 4167,7374.0,Buenos Aires,BA
2225,3221,Mendoza,Calle 4914,5171.0,Mendoza,MZA
2226,3222,CABA,Calle 5659,9925.0,Buenos Aires,BA
2227,3223,Río Cuarto,Calle 7980,7958.0,Córdoba,CBA
2228,3224,La Plata,Calle 216,9415.0,Buenos Aires,BA
2229,3225,Mar del Plata,Calle 1177,4734.0,Buenos Aires,BA
2230,3226,Rafaela,Calle 7857,5180.0,Santa Fe,SF
2231,3227,La Plata,Calle 7369,3054.0,Buenos Aires,BA
2232,3228,Mar del Plata,Calle 3955,7959.0,Buenos Aires,BA
2233,3229,San Rafael,Calle 485,4066.0,Mendoza,MZA
2234,3230,Córdoba,Calle 6810,3017.0,Córdoba,CBA
2235,3231,Godoy Cruz,Calle 7136,6135.0,Mendoza,MZA
2236,3232,Godoy Cruz,Calle 2850,3189.0,Mendoza,MZA
2237,3233,Mar del Plata,Calle 8917,8171.0,Buenos Aires,BA
2238,3234,Villa Carlos Paz,Calle 8000,2536.0,Córdoba,CBA
2239,3235,Rafaela,Calle 1183,5523.0,Santa Fe,SF
2240,3236,La Plata,Calle 441,5019.0,Buenos Aires,BA
2241,3237,La Plata,Calle 6480,3295.0,Buenos Aires,BA
2242,3238,Rosario,Calle 9005,3101.0,Santa Fe,SF
2243,3239,Mar del Plata,Calle 9578,6486.0,Buenos Aires,BA
2244,3240,Córdoba,Calle 2994,7154.0,Córdoba,CBA
2245,3241,Santa Fe,Calle 9960,9971.0,Santa Fe,SF
2246,3242,CABA,Calle 5481,5441.0,Buenos Aires,BA
2247,3243,Godoy Cruz,Calle 9001,3958.0,Mendoza,MZA
2248,3244,Mendoza,Calle 9383,4951.0,Mendoza,MZA
2249,3245,La Plata,Calle 4522,7124.0,Buenos Aires,BA
2250,3246,CABA,Calle 2439,5271.0,Buenos Aires,BA
2251,3247,La Plata,Calle 9661,3195.0,Buenos Aires,BA
2252,3248,Mar del Plata,Calle 5280,9119.0,Buenos Aires,BA
2253,3249,Mar del Plata,Calle 3184,9225.0,Buenos Aires,BA
2254,3250,Mar del Plata,Calle 8781,6112.0,Buenos Aires,BA
2255,3251,Villa Carlos Paz,Calle 1509,8096.0,Córdoba,CBA
2256,3252,CABA,Calle 1703,9991.0,Buenos Aires,BA
2257,3253,Mar del Plata,Calle 6642,7934.0,Buenos Aires,BA
2258,3254,La Plata,Calle 867,3339.0,Buenos Aires,BA
2259,3255,Rafaela,Calle 3243,7099.0,Santa Fe,SF
2260,3256,Mar del Plata,Calle 3215,1864.0,Buenos Aires,BA
2261,3257,CABA,Calle 8229,1309.0,Buenos Aires,BA
2262,3258,Mendoza,Calle 2756,2570.0,Mendoza,MZA
2263,3259,Rosario,Calle 6615,2689.0,Santa Fe,SF
2264,3260,La Plata,Calle 9648,2563.0,Buenos Aires,BA
2265,3261,CABA,Calle 3372,3109.0,Buenos Aires,BA
2266,3262,Santa Fe,Calle 613,3137.0,Santa Fe,SF
2267,3263,Córdoba,Calle 6103,2566.0,Córdoba,CBA
2268,3264,Rosario,Calle 3404,4425.0,Santa Fe,SF
2269,3265,Córdoba,Calle 3733,3974.0,Córdoba,CBA
2270,3266,CABA,Calle 3518,6497.0,Buenos Aires,BA
2271,3267,Villa Carlos Paz,Calle 2069,9201.0,Córdoba,CBA
2272,3268,La Plata,Calle 9985,3838.0,Buenos Aires,BA
2273,3269,Villa Carlos Paz,Calle 7036,1893.0,Córdoba,CBA
2274,3270,La Plata,Calle 7759,6906.0,Buenos Aires,BA
2275,3271,Córdoba,Calle 5837,3909.0,Córdoba,CBA
2276,3272,Godoy Cruz,Calle 6078,5382.0,Mendoza,MZA
2277,3273,Santa Fe,Calle 2584,7824.0,Santa Fe,SF
2278,3274,La Plata,Calle 7746,7624.0,Buenos Aires,BA
2279,3275,La Plata,Calle 4437,4822.0,Buenos Aires,BA
2280,3276,Mar del Plata,Calle 6681,5093.0,Buenos Aires,BA
2281,3277,Mar del Plata,Calle 6362,5879.0,Buenos Aires,BA
2282,3278,CABA,Calle 2567,4219.0,Buenos Aires,BA
2283,3279,Godoy Cruz,Calle 4448,7730.0,Mendoza,MZA
2284,3280,Mar del Plata,Calle 7032,7765.0,Buenos Aires,BA
2285,3281,Mar del Plata,Calle 2411,4872.0,Buenos Aires,BA
2286,3282,Rosario,Calle 6804,9193.0,Santa Fe,SF
2287,3283,Mar del Plata,Calle 3224,1478.0,Buenos Aires,BA
2288,3284,CABA,Calle 7766,8725.0,Buenos Aires,BA
2289,3285,Rosario,Calle 1564,8896.0,Santa Fe,SF
2290,3286,Mendoza,Calle 9109,4407.0,Mendoza,MZA
2291,3287,CABA,Calle 4678,8242.0,Buenos Aires,BA
2292,3288,Mar del Plata,Calle 4555,7366.0,Buenos Aires,BA
2293,3289,La Plata,Calle 3361,8536.0,Buenos Aires,BA
2294,3290,Río Cuarto,Calle 9645,4526.0,Córdoba,CBA
2295,3291,Santa Fe,Calle 8285,3974.0,Santa Fe,SF
2296,3292,Villa Carlos Paz,Calle 4787,7717.0,Córdoba,CBA
2297,3293,Mendoza,Calle 6746,4579.0,Mendoza,MZA
2298,3294,CABA,Calle 539,3782.0,Buenos Aires,BA
2299,3295,Rafaela,Calle 452,5458.0,Santa Fe,SF
2300,3296,Rosario,Calle 3190,5454.0,Santa Fe,SF
2301,3297,Mar del Plata,Calle 6870,5483.0,Buenos Aires,BA
2302,3298,Santa Fe,Calle 747,2451.0,Santa Fe,SF
2303,3299,Godoy Cruz,Calle 8088,2210.0,Mendoza,MZA
2304,3300,Mendoza,Calle 1700,2360.0,Mendoza,MZA
2305,3301,La Plata,Calle 2647,7832.0,Buenos Aires,BA
2306,3302,Mar del Plata,Calle 541,5037.0,Buenos Aires,BA
2307,3303,CABA,Calle 4225,5953.0,Buenos Aires,BA
2308,3304,CABA,Calle 982,2223.0,Buenos Aires,BA
2309,3305,La Plata,Calle 9265,2633.0,Buenos Aires,BA
2310,3306,Godoy Cruz,Calle 963,2620.0,Mendoza,MZA
2311,3307,Rosario,Calle 3331,6069.0,Santa Fe,SF
2312,3308,Godoy Cruz,Calle 7602,9532.0,Mendoza,MZA
2313,3309,Rosario,Calle 4741,9742.0,Santa Fe,SF
2314,3310,Santa Fe,Calle 5196,4491.0,Santa Fe,SF
2315,3311,Mar del Plata,Calle 6038,8023.0,Buenos Aires,BA
2316,3312,Córdoba,Calle 9079,5942.0,Córdoba,CBA
2317,3313,Villa Carlos Paz,Calle 2001,5087.0,Córdoba,CBA
2318,3314,La Plata,Calle 785,2350.0,Buenos Aires,BA
2319,3315,CABA,Calle 6734,4039.0,Buenos Aires,BA
2320,3316,Mar del Plata,Calle 4150,6294.0,Buenos Aires,BA
2321,3317,Santa Fe,Calle 5110,6952.0,Santa Fe,SF
2322,3318,CABA,Calle 7644,9529.0,Buenos Aires,BA
2323,3319,Godoy Cruz,Calle 6979,9301.0,Mendoza,MZA
2324,3320,Mendoza,Calle 6050,8089.0,Mendoza,MZA
2325,3321,Mar del Plata,Calle 6585,9271.0,Buenos Aires,BA
2326,3322,Rosario,Calle 7345,8465.0,Santa Fe,SF
2327,3323,CABA,Calle 5925,5243.0,Buenos Aires,BA
2328,3324,Santa Fe,Calle 370,5817.0,Santa Fe,SF
2329,3325,CABA,Calle 84,3949.0,Buenos Aires,BA
2330,3326,Mar del Plata,Calle 8388,1056.0,Buenos Aires,BA
2331,3327,Mar del Plata,Calle 967,8960.0,Buenos Aires,BA
2332,3328,CABA,Calle 7729,9216.0,Buenos Aires,BA
2333,3329,Mar del Plata,Calle 2644,3426.0,Buenos Aires,BA
2334,3330,CABA,Calle 4652,8717.0,Buenos Aires,BA
2335,3331,Rafaela,Calle 3156,1523.0,Santa Fe,SF
2336,3332,CABA,Calle 9081,4738.0,Buenos Aires,BA
2337,3333,Rosario,Calle 1892,6151.0,Santa Fe,SF
2338,3334,La Plata,Calle 2386,1125.0,Buenos Aires,BA
2339,3335,Mar del Plata,Calle 5889,8608.0,Buenos Aires,BA
2340,3336,CABA,Calle 8855,5916.0,Buenos Aires,BA
2341,3337,Río Cuarto,Calle 5398,6454.0,Córdoba,CBA
2342,3338,Rafaela,Calle 1567,8692.0,Santa Fe,SF
2343,3339,La Plata,Calle 4716,1596.0,Buenos Aires,BA
2344,3340,Mar del Plata,Calle 9101,7316.0,Buenos Aires,BA
2345,3341,Santa Fe,Calle 9163,4724.0,Santa Fe,SF
2346,3342,Córdoba,Calle 2391,5105.0,Córdoba,CBA
2347,3343,Santa Fe,Calle 9770,6438.0,Santa Fe,SF
2348,3344,La Plata,Calle 8078,1341.0,Buenos Aires,BA
2349,3345,Rosario,Calle 9436,8043.0,Santa Fe,SF
2350,3346,Villa Carlos Paz,Calle 2511,1242.0,Córdoba,CBA
2351,3347,CABA,Calle 6366,4941.0,Buenos Aires,BA
2352,3348,La Plata,Calle 6083,7538.0,Buenos Aires,BA
2353,3349,La Plata,Calle 1528,5896.0,Buenos Aires,BA
2354,3350,La Plata,Calle 3604,4185.0,Buenos Aires,BA
2355,3351,Río Cuarto,Calle 2634,5845.0,Córdoba,CBA
2356,3352,La Plata,Calle 2955,4017.0,Buenos Aires,BA
2357,3353,Villa Carlos Paz,Calle 2853,1522.0,Córdoba,CBA
2358,3354,Mar del Plata,Calle 2065,6603.0,Buenos Aires,BA
2359,3355,Godoy Cruz,Calle 9837,6166.0,Mendoza,MZA
2360,3356,Mar del Plata,Calle 472,7206.0,Buenos Aires,BA
2361,3357,CABA,Calle 6045,4488.0,Buenos Aires,BA
2362,3358,Río Cuarto,Calle 5537,6879.0,Córdoba,CBA
2363,3359,Mendoza,Calle 5279,9607.0,Mendoza,MZA
2364,3360,La Plata,Calle 332,7427.0,Buenos Aires,BA
2365,3361,San Rafael,Calle 9832,2625.0,Mendoza,MZA
2366,3362,CABA,Calle 9835,5948.0,Buenos Aires,BA
2367,3363,Mar del Plata,Calle 2898,3885.0,Buenos Aires,BA
2368,3364,CABA,Calle 7780,3067.0,Buenos Aires,BA
2369,3365,Rosario,Calle 1985,9193.0,Santa Fe,SF
2370,3366,La Plata,Calle 125,7848.0,Buenos Aires,BA
2371,3367,Córdoba,Calle 1741,4467.0,Córdoba,CBA
2372,3368,Villa Carlos Paz,Calle 9900,1033.0,Córdoba,CBA
2373,3369,Córdoba,Calle 9532,2629.0,Córdoba,CBA
2374,3370,La Plata,Calle 6170,9064.0,Buenos Aires,BA
2375,3371,La Plata,Calle 5799,8364.0,Buenos Aires,BA
2376,3372,La Plata,Calle 5639,4839.0,Buenos Aires,BA
2377,3373,San Rafael,Calle 7680,5667.0,Mendoza,MZA
2378,3374,La Plata,Calle 4718,2937.0,Buenos Aires,BA
2379,3375,Godoy Cruz,Calle 3209,2315.0,Mendoza,MZA
2380,3376,Godoy Cruz,Calle 6894,1957.0,Mendoza,MZA
2381,3377,La Plata,Calle 6850,3623.0,Buenos Aires,BA
2382,3378,Mar del Plata,Calle 5262,7664.0,Buenos Aires,BA
2383,3379,Rafaela,Calle 981,2134.0,Santa Fe,SF
2384,3380,Mar del Plata,Calle 8964,7330.0,Buenos Aires,BA
2385,3381,Córdoba,Calle 5494,4250.0,Córdoba,CBA
2386,3382,La Plata,Calle 9598,7202.0,Buenos Aires,BA
2387,3383,Río Cuarto,Calle 8399,9158.0,Córdoba,CBA
2388,3384,CABA,Calle 9934,1656.0,Buenos Aires,BA
2389,3385,Mendoza,Calle 7432,4986.0,Mendoza,MZA
2390,3386,La Plata,Calle 7166,7225.0,Buenos Aires,BA
2391,3387,La Plata,Calle 8772,9042.0,Buenos Aires,BA
2392,3388,Mar del Plata,Calle 8142,6584.0,Buenos Aires,BA
2393,3389,Mendoza,Calle 676,1496.0,Mendoza,MZA
2394,3390,Rosario,Calle 7012,8062.0,Santa Fe,SF
2395,3391,Rosario,Calle 6043,3999.0,Santa Fe,SF
2396,3392,La Plata,Calle 3615,7426.0,Buenos Aires,BA
2397,3393,Godoy Cruz,Calle 7689,9377.0,Mendoza,MZA
2398,3394,Córdoba,Calle 2699,7022.0,Córdoba,CBA
2399,3395,La Plata,Calle 2263,3123.0,Buenos Aires,BA
2400,3396,Mar del Plata,Calle 5470,7909.0,Buenos Aires,BA
2401,3397,Santa Fe,Calle 8065,6235.0,Santa Fe,SF
2402,3398,Río Cuarto,Calle 3531,3268.0,Córdoba,CBA
2403,3399,CABA,Calle 4935,1071.0,Buenos Aires,BA
2404,3400,CABA,Calle 4796,5700.0,Buenos Aires,BA
2405,3401,San Rafael,Calle 9294,2904.0,Mendoza,MZA
2406,3402,Mar del Plata,Calle 851,4771.0,Buenos Aires,BA
2407,3403,La Plata,Calle 7419,4981.0,Buenos Aires,BA
2408,3404,Mar del Plata,Calle 2557,6188.0,Buenos Aires,BA
2409,3405,Villa Carlos Paz,Calle 8000,1192.0,Córdoba,CBA
2410,3406,Mar del Plata,Calle 3600,4284.0,Buenos Aires,BA
2411,3407,CABA,Calle 2483,9247.0,Buenos Aires,BA
2412,3408,La Plata,Calle 8899,7928.0,Buenos Aires,BA
2413,3409,Villa Carlos Paz,Calle 376,9171.0,Córdoba,CBA
2414,3410,Villa Carlos Paz,Calle 143,5686.0,Córdoba,CBA
2415,3411,Rafaela,Calle 2181,7869.0,Santa Fe,SF
2416,3412,Córdoba,Calle 1864,7055.0,Córdoba,CBA
2417,3413,Mendoza,Calle 6131,2268.0,Mendoza,MZA
2418,3414,Santa Fe,Calle 6415,9693.0,Santa Fe,SF
2419,3415,CABA,Calle 3552,5683.0,Buenos Aires,BA
2420,3416,Córdoba,Calle 4618,2046.0,Córdoba,CBA
2421,3417,Mar del Plata,Calle 5570,6409.0,Buenos Aires,BA
2422,3418,Mar del Plata,Calle 1689,8820.0,Buenos Aires,BA
2423,3419,La Plata,Calle 8286,1196.0,Buenos Aires,BA
2424,3420,San Rafael,Calle 5207,2802.0,Mendoza,MZA
2425,3421,Santa Fe,Calle 8994,1609.0,Santa Fe,SF
2426,3422,Rafaela,Calle 1683,8925.0,Santa Fe,SF
2427,3423,CABA,Calle 5994,9476.0,Buenos Aires,BA
2428,3424,Mar del Plata,Calle 9360,6836.0,Buenos Aires,BA
2429,3425,CABA,Calle 2619,1682.0,Buenos Aires,BA
2430,3426,Santa Fe,Calle 8787,5187.0,Santa Fe,SF
